Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
5-Fluorouracil,915019-65-7,NCI.H520,lung,3.973216822,5.4604263,7.1133447,8.946576,4.8616757,8.864921,2.4308987,4.5774827,9.463652,8.102496,7.251839,6.3074718,4.1089168,6.310454,8.336531,6.3630586,6.173703,3.7284973,8.036481,8.036974,6.3867207,8.224515,4.657331,6.221328,5.574291,2.4662516
5-Fluorouracil,Bortezomib,NCI.H520,lung,-3.171457635,-3.3598485,-8.97602,-7.4803405,-2.4916787,-10.351618,-5.122234,-3.286787,-4.3137302,-6.1375136,-6.0520635,-0.85387295,-4.870934,-4.7197924,-0.51724434,-3.382462,-2.8568156,-5.1642613,-8.477554,-7.4467044,-5.298531,-3.9082146,-7.743293,-2.1509123,-5.709807,-7.9434867
Veliparib,Dinaciclib,NCI.H520,lung,-28.25497595,-36.157562,-44.276886,-53.73119,-25.961407,-33.93951,-25.80204,-35.099262,-27.761509,-37.198196,-41.711372,-43.659325,-38.59351,-26.813284,-35.580833,-40.687916,-32.930668,-36.51143,-22.066221,-38.12605,-34.65269,-39.261227,-34.21144,-38.822803,-34.29468,-49.675106
Veliparib,geldanamycin,NCI.H520,lung,-31.03846104,-10.767169,-16.520037,-19.097227,-25.743576,-18.8925,-28.27594,-21.068968,-8.948564,-6.791393,-10.440296,-20.459566,-14.306763,-9.78933,-13.014877,-11.545159,-18.907684,-11.4905405,-10.02965,-12.891607,-11.288317,-19.946436,-12.238734,-10.973363,-15.9992285,-13.299194
Veliparib,topotecan,NCI.H520,lung,-26.30147208,-32.04955,-14.571943,-32.580723,-15.19214,-18.934864,5.060099,-20.456205,-13.323272,-13.847056,-19.068975,-21.321882,-17.127155,-3.8136313,-0.7351029,-6.5396676,-5.3898163,-7.9136553,-16.187294,-11.094362,-19.014904,-0.8441118,-17.963982,-6.861822,-21.28077,-20.918407
MK-1775,Dinaciclib,NCI.H520,lung,-7.498113752,-1.0073105,-0.8735024,-2.8903954,-2.1653125,-1.5113745,-2.175795,-4.0489025,-0.9260844,1.5210178,-0.84122205,-2.699539,-3.623561,-2.6151032,3.465057,-1.1327157,0.08077307,-0.08741925,0.25758827,-0.7770593,-4.544437,-0.6545877,-1.1726635,3.3834958,-0.018090151,-3.3475502
MK-1775,Lapatinib,NCI.H520,lung,-9.139763574,-8.330184,-7.6445537,-11.314302,-8.204165,-4.8472385,-5.3268867,-3.7139416,-9.487108,-3.4763975,-1.7205704,-1.3400791,-6.6127887,-2.9683158,-5.100433,-2.9886868,-4.659148,-8.375463,-8.6132,-11.122075,-8.089153,-12.502589,-8.052465,-2.1976035,-2.6968312,-12.054184
MK-1775,Deforolimus,NCI.H520,lung,8.497453018,6.2322373,8.81948,3.4427679,6.1413484,8.84023,10.331236,9.475028,4.4642544,11.044179,10.651169,6.2029204,6.1853724,11.649842,10.753706,8.933797,7.536558,8.57123,5.5967846,10.715721,6.9049697,8.681322,9.038926,11.898297,9.253236,10.190686
MK-1775,391210-10-9,NCI.H520,lung,-0.015240853,-12.049623,-20.7936,-16.952341,-11.2918625,-12.956684,-19.44367,-9.485177,-9.822941,-19.167236,-8.824792,-2.4275684,-19.26262,-15.432651,-17.445288,-9.721419,-6.736011,-8.553552,-14.114187,-13.55593,-20.995632,-14.654004,-18.712095,-2.6095166,-27.974564,-23.877777
915019-65-7,Sorafenib,NCI.H520,lung,5.479541375,4.4041605,7.4878144,9.015768,7.9931245,5.6905007,6.883114,7.831756,5.520671,6.2571545,7.693802,5.77749,6.9434223,7.5273824,6.8521795,5.119194,11.346577,7.7580667,9.955036,8.126314,7.601623,10.605613,9.615811,7.2749357,8.530994,6.7147775
Bortezomib,Veliparib,NCI.H520,lung,-47.55784633,-20.729439,-29.31951,-32.732742,-23.791758,-19.741009,-23.14873,-39.284527,-17.36262,-26.282711,-23.868464,-29.378363,-19.23519,-23.17276,-18.372898,-22.778265,-20.967985,-28.81513,-14.404607,-13.654874,-16.448055,-19.555307,-25.739834,-23.02773,-28.18492,-11.2551
Bortezomib,891494-63-6,NCI.H520,lung,-1.616033436,-1.2754608,-3.4004068,-2.3111062,-4.761091,-2.4963446,-1.7270592,-6.7974114,-3.4960167,-7.750225,-5.5691333,-6.724853,-1.0613008,-4.86836,-3.6077795,-5.941271,-5.146502,-14.984753,-5.954899,0.9032718,1.4133035,0.7263071,-10.056317,-5.772899,-5.1986513,-3.8336313
Carboplatinum,MK-2206,NCI.H520,lung,-8.720076994,0.5925363,0.68432665,0.41584006,0.98751515,-2.7610807,-0.38949776,-2.0586803,2.325058,-0.8379443,-1.1974356,1.025786,-2.9451063,-2.9455593,-1.4663023,-3.3762286,-0.5947368,-2.20402,1.8374071,-3.7016697,1.5144135,0.41319442,-4.5996804,-3.4856477,-4.7117586,-0.9589701
Carboplatinum,Deforolimus,NCI.H520,lung,2.745745557,1.1649829,-3.5374591,-2.5106044,-1.8311019,-3.2776344,7.1945114,-0.17768711,-0.36716124,-1.0490887,-0.4774478,-2.058478,-3.0399854,-5.2003555,-2.8039088,-1.389051,0.16867326,-8.3854885,3.721445,-7.394948,4.9259186,4.5377316,-7.5118885,-5.686358,-1.1656727,-2.0584083
Carboplatinum,Sorafenib,NCI.H520,lung,-7.998402941,-1.5500014,-7.110904,-7.69732,-6.0625224,-8.079078,-4.7106724,-2.2926052,-10.569124,-1.4277413,-0.23408598,-0.64029443,-3.4461308,-2.209103,-6.593017,-3.7969265,-2.8937845,-6.5437255,-6.4107447,-4.8282695,-1.7466928,-0.7842113,-6.347461,-5.97578,-2.132855,-9.464181
Carboplatinum,Vorinostat,NCI.H520,lung,0.051997889,-6.136093,-3.7327895,-4.060033,-0.19190943,-7.4062147,-4.853163,-4.3678055,-2.0193443,5.372475,-0.7973036,-1.6552196,-0.2391203,-3.3883064,-4.949673,-5.78271,-7.6498747,-5.1286545,-4.345231,-4.801087,3.654983,-4.221484,-4.092637,-3.992169,-2.9689846,-6.257435
cyclophosphamide,Lapatinib,NCI.H520,lung,-7.843667229,-8.632025,-1.9234071,-3.448989,-0.32246977,-1.7195442,-2.396972,-4.2867217,-1.7003789,-3.8536618,-4.9861274,-10.01555,-3.8152692,-3.091574,-11.915753,-7.1031184,-3.4551048,-1.782638,-7.299362,-7.114652,-3.902247,1.8953232,-4.863763,-0.5121069,-7.210899,-3.6100047
cyclophosphamide,Niraparib,NCI.H520,lung,-14.07891836,-18.150469,-18.84489,-23.03208,-15.533112,-6.1687837,-11.058619,-8.406302,-1.5337042,-3.8710072,-9.671434,-6.952952,-18.30761,-1.591304,-9.092321,-13.724365,-14.207199,-17.802937,-16.7648,-11.142758,-20.047316,-26.620476,-7.571151,-9.198298,-11.803148,-14.747901
cyclophosphamide,MK-5108,NCI.H520,lung,-24.32546926,-17.897738,-7.869439,-9.471131,-9.593879,-12.68452,-14.903876,-21.832567,-3.902298,-3.5846162,-25.042444,-16.699326,-7.351856,-9.217865,-50.324306,-11.856396,-15.867659,-20.43662,-21.769165,-11.658776,-27.850693,-33.940514,-18.851875,-16.178814,-21.07457,-18.614706
cyclophosphamide,Sunitinib,NCI.H520,lung,-24.15584358,-30.543715,-27.454348,-31.80826,-19.050972,-25.125591,-11.316843,-40.0744,-11.168765,-30.289297,-18.139456,-12.381992,-4.2190895,-20.32378,-26.579336,-47.198494,-37.610924,-22.509203,-21.893696,-34.931408,-27.692688,-30.84752,-17.462467,-30.431017,-6.425516,-18.59502
Dasatinib,Deforolimus,NCI.H520,lung,13.51233524,8.742235,6.1851993,4.3013244,3.4526908,3.169583,0.28399447,2.9329152,9.652807,8.954081,7.2230897,6.144459,3.322193,0.48337087,3.8614073,4.222537,2.6962006,1.6582036,5.0026784,7.444874,9.51259,5.2038374,7.4199557,6.2345576,6.5024095,1.9604627
Dasatinib,7-Ethyl-10-hydroxycamptothecin,NCI.H520,lung,-3.551726005,0.13018371,-0.71961576,2.5375896,0.8149679,-0.59730417,-2.026566,-5.1825767,-0.76769495,-0.47397205,-2.8183835,-2.2304187,-1.7927945,-3.849912,-0.71977985,-0.61834353,1.0493522,5.8255005,-0.88259774,1.7227119,-1.0735986,-2.2239509,-2.5825033,-4.208743,-2.2707105,0.6461781
dexamethasone,915019-65-7,NCI.H520,lung,-21.11230533,-3.5671074,-23.05406,-9.156284,-13.13185,-17.449717,-7.881774,-6.5643563,-19.688887,-22.029995,-14.170482,-14.813452,-14.042626,-7.5947833,-10.126807,-15.57606,-3.4720693,-12.375315,-6.1506014,1.0902824,-5.504812,-17.272633,-16.041103,-18.691473,-14.159953,-14.926863
dexamethasone,L-778123 free base,NCI.H520,lung,-10.43496996,-6.2531166,-11.123319,-3.875417,-7.3806458,-12.563898,-12.522017,-8.3881445,-9.848959,-11.951463,-11.050835,-2.6534667,-8.630168,-12.02891,-4.2219434,-12.959793,-13.154359,-11.470833,-7.333119,-13.040157,-4.1504507,-2.6637542,-16.666065,-7.4740667,-14.273119,-17.291952
dexamethasone,MK-2206,NCI.H520,lung,-15.42627821,-3.8583655,-8.844725,-6.3440957,-15.281929,-11.680817,-9.874687,-8.874579,-9.224627,-11.20251,-6.9830127,-3.9339666,-9.738932,-9.152237,-9.574586,-16.54638,-4.6989045,-14.916312,-14.253629,-4.642622,-10.6119585,-10.694302,-17.588352,-3.733389,-15.9949045,-8.533306
dexamethasone,MK-5108,NCI.H520,lung,-12.99118817,-12.050599,-15.550814,-16.490225,-11.405429,-12.063832,-15.392099,-28.118021,-12.657746,-12.487218,-19.25883,-13.748858,-13.494762,-9.046287,-17.676928,-15.076739,-16.364933,-19.24838,-11.181561,-17.307638,-23.341398,-29.715084,-23.03358,-10.709847,-23.340286,-12.73926
dexamethasone,Sorafenib,NCI.H520,lung,-7.575578808,-6.8351927,-1.1224487,1.256369,-8.216366,-3.4298024,-11.011728,-5.728726,-9.125982,-6.7929354,-2.982408,-0.17405073,-5.3677607,-2.357836,-4.98751,-7.055654,-6.3716173,-6.467668,-6.7365613,-10.042722,-11.386242,-8.221507,-8.823072,-1.3399274,-7.460352,-6.1434336
doxorubicin,Veliparib,NCI.H520,lung,-45.13571498,-8.330448,-12.693473,-11.885947,-13.17566,-21.605844,-23.697168,-26.548841,-14.255349,-15.965409,-18.402391,-24.887394,-25.347807,-13.43701,-9.375321,-8.791249,-23.20609,-10.892096,-25.36113,-15.971985,-16.398912,-28.42094,-26.52083,-14.140373,-21.42778,-13.660376
doxorubicin,L-778123 free base,NCI.H520,lung,-7.998406089,1.2709029,0.7080984,1.8827294,-1.1502013,-1.3588951,-1.057581,3.4910321,-0.76452506,2.346627,0.77289724,1.7646966,4.153395,3.854821,-0.5375414,5.9347634,0.6815367,-0.18709245,2.6515176,1.2432469,0.86555696,2.1356852,2.606948,-0.15697433,0.9441263,0.33065587
doxorubicin,Lapatinib,NCI.H520,lung,-12.95366636,-6.5906496,-14.708201,-5.379497,-12.973028,-13.070335,-8.0183525,-11.426163,-9.505278,-7.977564,-9.479669,-6.956698,-13.036344,-5.446746,-5.860184,-11.93384,-9.121483,-8.053394,-10.915869,-9.701883,-10.565558,-13.201027,-11.445737,-10.12248,-8.008185,-13.71185
doxorubicin,MK-5108,NCI.H520,lung,-12.49579863,-7.40693,-5.015323,-1.7011461,-8.204586,-9.302487,-5.2830563,-2.0328836,-5.230841,-5.673353,-4.9262676,-12.264091,-0.09874265,-5.852908,-7.932139,-5.195308,-4.248136,-4.057541,-0.8893514,-8.320302,-5.440731,-3.0961387,0.6131019,-2.9444737,-2.5495942,-2.8859532
doxorubicin,Deforolimus,NCI.H520,lung,2.321199225,-0.8173587,-1.7314297,1.0463531,2.0204597,0.79718953,-2.664138,2.765191,0.87096417,0.45607924,1.1734143,-2.244355,-3.0007782,0.6280538,1.7225229,-0.122449115,-0.9844008,-2.164894,1.8490473,-2.3257551,-0.3557935,-1.0765063,1.1510221,0.7600393,3.801474,-1.2340853
Erlotinib,Dinaciclib,NCI.H520,lung,-1.005341268,-3.7877808,-4.101951,-9.830772,-6.254013,-7.0128694,-1.8941504,-4.0759645,-5.772081,-8.927715,-2.9522521,-4.4060225,-6.4409547,-4.8360543,-8.675704,-4.6645327,-4.6891465,-7.944954,-5.2379174,-6.5755053,-5.491531,-3.265273,-7.6131587,-2.7924402,-6.628886,-7.660479
etoposide,915019-65-7,NCI.H520,lung,4.599539372,9.46677,10.406394,6.467784,6.7303724,5.970018,7.419265,8.013651,11.714591,7.9592,5.398208,6.5604815,13.234074,10.39219,9.347631,7.707115,8.041839,5.580661,4.051228,13.539164,6.2251678,6.0674195,6.7162247,7.157306,6.445983,5.0778255
etoposide,Erlotinib,NCI.H520,lung,11.54383585,-0.036476474,2.9510398,3.8873372,1.0444436,4.0114913,-2.398246,4.1410093,4.071179,1.6313528,1.4072517,2.997636,3.5909603,4.9216957,4.532771,2.723763,0.39711723,5.1805773,0.83856946,6.187546,0.17303848,5.2939568,3.873538,4.9972816,1.0502223,0.6202382
etoposide,MK-5108,NCI.H520,lung,-7.384472349,-0.8659643,0.99867654,0.683059,-0.4157369,-0.18615384,-1.3883592,2.7376168,0.14993551,0.5151078,1.5615246,-6.1603327,2.0096385,4.382823,-2.0939984,0.6631132,-0.40007988,2.7618794,-4.716864,1.9354299,1.157497,5.3589377,-2.4776912,2.9037035,-1.4122968,-1.7203124
etoposide,Sunitinib,NCI.H520,lung,5.636540948,2.8692174,6.9126296,-4.0335407,-2.4709554,-0.8979468,4.0179696,5.4645214,-0.22508158,1.420679,1.3590026,1.6644131,3.1827357,3.070223,-2.974307,1.767739,-0.20511739,-1.2839196,-0.10131249,4.6334734,-0.4229206,1.7050145,0.8570101,2.3615947,0.23419213,2.234275
geldanamycin,7-Ethyl-10-hydroxycamptothecin,NCI.H520,lung,-3.379643998,-6.1632047,-8.668289,-3.715359,-5.455064,-3.9765666,-10.43248,-6.733099,-11.480761,-6.813016,-13.915047,-3.2091022,-5.526505,-5.940255,-9.440766,-13.441448,-5.2343593,-5.5841017,-9.482257,-6.5118465,-11.4446125,-1.9223686,-8.833885,-7.2521734,-9.078963,-6.9879737
gemcitabine,Veliparib,NCI.H520,lung,-16.82705111,-9.460537,-5.1301427,-18.598883,-11.65073,-17.029564,-13.715431,-14.888906,-22.075111,-15.673738,-20.074692,-4.929473,-17.584625,-2.2435386,-5.0024004,-16.612387,-0.66389036,-15.2972975,-9.65318,-8.21282,-12.459916,-8.866112,-21.741686,-10.827453,-10.679611,-12.332966
gemcitabine,MK-1775,NCI.H520,lung,11.84849083,-3.5683842,0.6336076,-0.5836807,0.1619406,2.3547912,2.0310664,5.308629,4.2983837,3.8002162,2.6763074,1.5992937,5.307145,4.079085,-0.31544298,0.35535616,-2.350001,5.7195344,3.9095185,-1.2903453,-1.1077381,-0.255721,0.5920218,3.206505,1.9328556,2.3104541
gemcitabine,Niraparib,NCI.H520,lung,2.315995739,3.4195402,10.902888,6.8197856,6.934016,7.266879,6.1883593,3.8590705,4.4735737,-0.23231654,-2.7013934,-0.59378475,0.5291783,2.2690954,1.2440152,0.24860784,7.612016,6.547061,3.0807483,7.814352,1.9403771,4.0145235,2.0802157,2.429389,-0.10194988,8.670773
gemcitabine,temozolomide,NCI.H520,lung,-9.033554209,-16.190096,-25.567787,-21.814188,-21.256577,-16.882128,-18.873232,-21.424238,-26.73518,-30.418667,-23.81138,-16.596983,-25.8749,-25.28471,-19.425663,-19.831167,-14.575704,-27.330223,-26.734062,-24.231777,-10.060782,-25.287153,-33.26576,-26.678404,-26.796852,-20.417875
L-778123 free base,Veliparib,NCI.H520,lung,-15.05956571,-6.216195,-10.59406,-8.898118,-12.009712,-16.42477,-7.5333266,-10.7236185,-12.980173,-12.262174,-15.903136,-4.437741,-13.202326,-10.681879,-6.3769956,-7.315168,-13.88827,-10.138682,-4.2404747,-10.550343,-1.5249137,-1.7197297,-19.008776,-6.765253,-9.050152,-15.153496
L-778123 free base,Dasatinib,NCI.H520,lung,16.96918658,7.693003,9.355619,7.7571797,13.583247,7.83714,12.922451,10.344373,10.894613,10.087269,9.994424,7.4562407,7.0049844,11.214419,9.578054,10.185705,7.9199495,6.6650043,5.9834085,7.362797,8.359918,8.367798,10.036254,8.12032,7.6562333,11.530813
L-778123 free base,Erlotinib,NCI.H520,lung,7.526040807,6.4163594,7.133088,6.155345,11.767196,4.5465693,2.5212004,9.529856,9.557433,10.002832,7.213393,8.567476,10.206889,7.2009354,10.891156,5.8910685,10.607598,6.7052994,9.915222,6.638422,6.1073475,9.111292,9.782325,10.245349,7.5300226,4.5669928
L-778123 free base,gemcitabine,NCI.H520,lung,0.921667497,4.1180196,7.445541,6.5079846,3.6657026,5.3562794,4.2851624,3.2253263,2.412078,9.063268,1.7422973,4.245492,11.179206,6.259403,5.2820673,1.4061699,4.061414,8.808196,6.2886662,7.2595215,5.1177564,3.13978,7.027141,4.1557374,1.763675,5.2566714
L-778123 free base,891494-63-6,NCI.H520,lung,5.770409643,6.2049694,5.8095155,3.2870815,8.317973,6.237371,8.976532,4.763816,8.812711,10.433884,5.254191,5.9795117,11.466398,6.8873477,14.313374,12.078386,9.114746,8.580622,6.9259043,6.877967,4.471674,5.507878,5.8044314,6.9039507,6.1504045,5.672594
L-778123 free base,vinorelbine,NCI.H520,lung,-8.663385935,3.9299428,-1.2541015,2.9502428,-0.16267237,1.2344534,1.8815007,5.943108,3.5438173,3.2819486,-6.759074,2.4434986,-3.783098,2.41673,-4.6394424,-2.059793,-0.76895535,-1.1785927,1.0284777,2.9901643,4.268653,4.3746076,1.9291182,2.5922687,-2.3130102,3.7430398
Lapatinib,Erlotinib,NCI.H520,lung,7.873791733,-3.1314526,2.246072,-1.4269818,0.619714,-3.068738,-5.1350126,-0.20140979,-0.6721803,0.98560256,-1.0539736,0.8836953,-1.5072111,1.2442008,-0.20029381,4.989324,5.097953,-2.778065,1.6582776,1.3693228,2.5486948,-8.151435,1.1677285,0.1545263,1.6160058,-2.803371
Lapatinib,MK-2206,NCI.H520,lung,-14.13820588,0.48643956,-0.20490737,0.63377625,-1.8253872,-3.3799868,1.6038305,-2.6046495,0.53995645,0.79797226,1.7401694,2.8026483,0.7853523,-1.6692165,-9.500732,-1.6731625,0.57650375,-5.2396064,1.3639308,-1.8785582,1.2667753,-6.854598,-0.27707323,-2.608191,-1.0551386,-0.85459656
Lapatinib,891494-63-6,NCI.H520,lung,-4.715800024,-1.4173447,-0.8821827,0.8155543,-4.4357386,1.2373447,1.7130201,-7.130684,-1.6744624,-0.77462137,1.5290775,-1.605811,2.759242,-1.8512002,-2.0793862,7.2868543,-1.1448553,2.8444602,2.5790107,-3.3371317,-0.65077186,-0.06778493,-4.976644,-7.9160137,-0.5215374,-3.2364388
Lapatinib,topotecan,NCI.H520,lung,-18.01200725,-7.2870855,-3.97256,-8.809066,-4.240014,-8.474581,-6.9191895,-4.489722,-3.4916396,-4.244613,-5.1323347,-4.0595465,-8.792967,-2.4166787,0.9856558,-0.055192053,-4.613145,-5.7220836,-2.5925229,-2.8148334,-18.84948,-0.20756425,-5.3040166,-6.026805,-2.3570418,-3.5026925
metformin,Dinaciclib,NCI.H520,lung,-30.62387468,-22.281866,-18.230005,-18.13265,-21.23256,-15.203508,-28.404455,-38.316833,-36.579758,-26.196144,-26.246649,-25.120531,-32.7991,-22.513824,-28.570395,-26.430902,-20.564655,-28.83663,-20.451214,-31.806662,-25.071346,-28.751793,-22.176815,-22.014061,-24.970474,-26.475693
metformin,MK-2206,NCI.H520,lung,-18.13561881,-12.3186455,-11.402247,-10.792889,-17.242916,-14.396767,-8.996996,-10.807254,-11.277204,-16.974846,-15.896662,-11.254983,-10.211132,-14.872646,-6.0022297,-15.72611,-12.853381,-10.848261,-12.49374,-15.581037,-12.321397,-13.466415,-13.795093,-15.273687,-13.769771,-17.82578
metformin,391210-10-9,NCI.H520,lung,-1.924759215,-5.825714,-9.639146,-3.6722605,-3.8009694,-0.95702845,-1.732916,0.9329472,-10.648476,-7.101426,-6.4908376,-12.060676,-7.2027364,-10.248764,-3.3949585,-0.12618496,2.7658057,-9.13322,-1.8610892,-6.358924,-7.51381,-0.13599658,-6.394557,-19.123388,-10.131354,-3.6837628
metformin,Sorafenib,NCI.H520,lung,-40.92207632,-12.105934,-16.301853,-16.241966,-20.849522,-14.0885515,-15.498838,-11.805328,-17.043417,-13.948498,-14.812116,-9.711111,-18.471657,-18.871407,-16.250643,-7.262323,-14.589547,-21.069893,-12.862691,-17.521778,-14.600804,-12.992584,-19.874067,-21.040419,-9.383322,-17.371847
methotrexate,Bortezomib,NCI.H520,lung,-12.78930724,-9.992319,-10.072961,-7.9355774,-8.986283,-7.6199136,-8.505004,-11.221463,-10.653748,-9.169189,-8.766857,-11.591422,-6.7622447,-8.956897,-5.7052,-5.9132714,-5.132657,-9.010732,-11.239911,-12.685664,-7.689229,-6.236906,-4.96082,-5.366022,-6.6451178,-11.642686
methotrexate,Dasatinib,NCI.H520,lung,-10.43481618,0.076015234,-1.1945647,-2.0508232,-1.1969681,-0.73200774,1.2289914,-4.064793,-5.875303,-1.5936574,-3.7710102,-5.8542786,-3.6252162,-2.3781335,-1.153306,-2.844364,-2.8072305,-5.390413,-3.4524057,-1.7284814,-1.2256716,-4.216503,-4.0829086,-1.4721719,-3.9861195,-1.8666947
methotrexate,geldanamycin,NCI.H520,lung,-8.524204434,-11.542704,-10.533723,-11.10829,-6.8094416,-8.416877,-4.904397,-11.717632,-8.795494,-4.6208014,-5.5142384,-11.008174,-5.5920277,-7.2995696,-7.916069,-6.985891,-8.229702,-7.613793,-6.910723,-13.52029,-9.07534,-8.038488,-6.5593467,-10.902249,-10.175945,-3.2851505
methotrexate,L-778123 free base,NCI.H520,lung,-5.118666826,0.017151903,-1.8900942,-1.3406744,0.3166191,-7.925675,-3.8600876,-2.1904695,-4.0889106,0.55427665,-4.3580713,-9.293136,-3.8435917,0.32791755,2.9605136,0.899491,-2.291516,0.8271407,1.5823239,-2.3222878,-3.4225645,-1.6092491,-4.92907,-2.7234373,-6.1118827,0.56782895
methotrexate,891494-63-6,NCI.H520,lung,-4.951787335,1.4179864,-4.4635787,-2.2041602,-1.7203373,1.7378683,3.7312708,-1.3361498,-16.19914,2.231619,-3.548946,-10.144576,-2.8375847,-0.11929938,5.718692,0.5764334,-0.559,-2.5192573,-10.639755,2.7140322,-2.226772,9.932928,-0.84556437,1.3167958,1.2245703,-4.4421067
methotrexate,temozolomide,NCI.H520,lung,-2.592743135,-13.717757,-16.996471,-24.75006,-20.363297,-16.011995,-24.218311,-19.390045,-13.685631,-33.62577,-23.401749,-21.18685,-23.35036,-21.638424,-27.261723,-25.722734,-25.633064,-25.972755,-12.072448,-14.451665,-26.476532,-24.519073,-23.92732,-31.505333,-26.058874,-15.114734
mitomycin C,Erlotinib,NCI.H520,lung,-22.03903122,-6.9529514,-4.809202,-2.956784,-1.567971,-1.549443,1.3993406,-6.671402,-2.205765,-1.7313501,-3.7672002,-0.58611405,-2.580296,-3.3939617,-2.7092605,-7.4192443,-2.7229564,0.08263262,-0.5583892,-5.3731003,-0.56404054,2.2420244,-3.8649755,0.2636802,-1.8869119,-5.0773754
mitomycin C,L-778123 free base,NCI.H520,lung,-9.384218194,5.7422767,1.0871956,4.736522,3.406158,2.4670422,3.091625,2.5914605,2.9945061,9.327134,5.5894737,4.510606,7.5270066,3.7926981,5.4517894,1.0672979,0.57426083,3.6255019,10.426039,6.729712,5.5855503,5.725255,7.1433415,3.0524669,2.7905755,2.8572197
mitomycin C,temozolomide,NCI.H520,lung,-40.08967281,-20.513828,-20.570705,-23.171722,-29.564156,-24.011295,-16.822147,-18.806513,-21.995544,-19.434284,-27.636463,-21.939808,-21.460241,-19.257542,-21.612654,-21.4879,-19.950712,-30.268707,-33.8433,-21.77749,-17.225365,-19.076857,-29.778465,-34.434685,-26.471392,-30.384975
mitomycin C,Vorinostat,NCI.H520,lung,1.202139235,-0.5164789,-2.3438716,-3.9070363,-2.545285,-3.759914,-1.1427653,-2.5028784,0.03827277,-0.3593588,-3.3421583,2.567933,-1.5777217,-2.8992984,-5.2427635,0.021841139,2.217428,-4.0317364,-1.6769539,-0.1982659,-0.9996439,-0.13028121,-4.5662184,-2.435881,-2.9364188,-4.3510456
MK-2206,915019-65-7,NCI.H520,lung,3.928059139,3.9561884,8.572552,7.216214,5.1435633,10.096049,9.06288,8.677268,11.797876,7.952015,5.669173,6.5288653,8.519471,10.575184,11.997788,10.52749,1.9711388,12.819367,5.301096,7.157312,6.970457,9.53515,9.254129,12.897274,6.548194,13.087341
MK-2206,Bortezomib,NCI.H520,lung,-4.719760832,0.08689353,-0.39002973,-0.9303724,-1.7536476,-3.8363535,-5.32398,-3.088388,0.92063105,-3.0928514,-2.0827947,-4.893232,-5.7365885,-4.3866296,-2.6772752,-1.8634391,-3.9249816,-5.4542336,2.4333575,-5.2011657,-1.5482049,-2.157918,-2.9093018,-2.437339,-2.405543,-1.1363225
MK-2206,Erlotinib,NCI.H520,lung,-0.25571468,2.254537,3.3347092,2.6657383,5.345009,1.6524212,0.80861706,4.7519717,4.8401923,5.8542,3.2081733,3.3282979,7.3043437,5.1764646,2.8370466,4.9771852,3.5638723,2.9922886,2.5307143,3.4190857,4.170783,0.92042243,5.576696,5.138259,0.36470404,2.64876
Niraparib,Dinaciclib,NCI.H520,lung,-9.312689179,-1.8787738,-2.4489322,-9.347471,-0.81643564,-3.2993207,0.41017124,-3.1866295,-6.7939906,-5.6210375,-6.2347775,-3.7236805,-6.3030734,-9.171366,-12.9508295,-6.039827,-5.38049,-7.4361033,-4.967718,-4.2007337,-2.22345,-5.3995695,-0.002461406,-0.72713834,-2.4990726,-0.81786674
Niraparib,891494-63-6,NCI.H520,lung,8.458904587,1.945157,9.193267,4.142243,8.946173,5.457569,2.1282427,4.864569,3.3447459,-2.9368892,1.944544,1.612171,3.467988,-2.9990518,-3.8190737,5.83368,3.7349284,5.143017,2.4633412,11.472778,3.3684006,1.5630257,-5.4930644,-1.4968157,0.003303058,4.406973
