Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
mitomycin C,915019-65-7,SW837,digestive_system,7.052241913,4.1385202,4.4039607,3.8694339,2.2423723,4.8147707,4.2687416,5.555526,4.257473,4.2671432,2.9761806,0.13539852,4.1964564,4.3364887,5.9547753,7.508729,7.7363343,-0.38059443,3.316373,3.5496497,3.4093359,5.98153,1.7103863,2.550853,2.4485095,2.628174
mitomycin C,Dasatinib,SW837,digestive_system,13.67634477,6.786555,4.1186175,7.3398633,0.5678432,2.7255814,7.7586493,6.591534,-0.4140207,-0.5458062,-5.106191,-4.223864,6.1005783,3.4072812,4.296233,11.748003,1.9740222,6.035987,4.591572,0.7797739,-1.5486697,6.3207536,0.23584998,3.5400374,7.3618073,6.9711123
mitomycin C,Lapatinib,SW837,digestive_system,14.38548255,3.5631435,4.441,5.6533256,7.0764456,-1.6855693,7.754626,6.496024,6.748639,4.001632,-0.86276734,5.6882596,7.701541,6.7019277,8.732786,4.070634,-2.295326,6.8517346,2.2858381,5.7720413,5.4919734,3.5782197,0.31171077,8.259537,6.8408923,11.553461
mitomycin C,Niraparib,SW837,digestive_system,-5.013184487,-22.229136,-32.296852,-29.038908,-30.316084,-11.940938,-17.434874,-22.031273,-12.308289,-20.734432,-9.809834,-11.655474,-14.527732,-10.523919,-20.017294,-12.635214,-15.631728,-15.950878,-15.017791,-30.944794,-10.941681,-9.697768,-16.738895,-21.903875,-13.172897,-16.476704
MK-2206,geldanamycin,SW837,digestive_system,4.661945291,-6.2699585,1.2611446,-6.9266276,1.3587523,1.3825059,0.49368075,4.284797,2.8599854,8.553528,-2.8159616,-0.086667195,-1.4179267,6.802993,-0.68811786,2.809707,-1.8465222,2.3709137,4.44797,-0.9845098,7.9514475,7.0763125,5.2574778,1.650285,3.8486924,1.6138552
MK-2206,Sorafenib,SW837,digestive_system,2.849541261,-0.4135684,3.3614419,2.61344,4.7327504,7.3073087,0.41036496,3.529009,0.361729,6.594015,5.777107,2.072569,0.40148836,4.6858196,-1.0511011,0.37062433,3.213497,-1.2611738,-4.4018483,3.9042017,-1.0833477,7.5572844,2.2348917,0.4646158,-0.68909264,0.04010041
Niraparib,915019-65-7,SW837,digestive_system,-4.581497498,-5.326736,-3.3813355,-5.567108,-10.642741,-5.950927,-18.107155,-10.631121,-7.5174465,-2.1037335,-9.085584,-6.0348406,2.514437,-8.459044,-12.499659,-15.132264,5.393398,-8.416565,-8.591803,-2.8514364,-4.4469223,-1.2201829,-9.61511,-8.161036,-8.346272,2.3277462
Niraparib,Bortezomib,SW837,digestive_system,-49.91096411,-11.6585455,-23.169676,-10.171411,-24.199596,-10.595168,-13.107096,-10.672,-2.4628947,-5.3434167,-4.1082397,-2.4562082,-15.07516,-6.8683395,0.49578145,-5.7514386,-2.6686773,-19.109457,-15.471409,-19.886381,-1.9614825,-19.989628,-10.073441,-1.7626019,-1.8683329,-39.624866
Niraparib,Dasatinib,SW837,digestive_system,1.449566971,-1.1770555,4.2930903,-2.4243412,3.771093,-2.9119902,-0.74722385,7.4707794,-4.3070245,4.512122,3.1685295,-2.300084,0.5294057,-1.7634867,-5.2321515,-5.244886,0.7151034,-17.752014,-1.5663338,4.236422,3.8994708,-3.1615448,5.302045,-7.818079,7.4083767,-0.9522584
Niraparib,391210-10-9,SW837,digestive_system,-8.067517652,-18.255138,-24.055868,-13.382953,-24.06677,-10.727476,-20.063017,-18.869976,-11.186487,-3.2032564,-19.371994,-12.046228,-5.668883,-12.696041,-9.56009,-9.740535,-12.249165,-23.239464,-17.457521,-13.219636,-14.79922,-23.53313,-3.7995512,-4.54422,-17.093512,-24.497252
MK-5108,Erlotinib,SW837,digestive_system,0.437541683,-0.8574654,-4.680448,-1.0364339,-4.582593,0.13947193,-12.652415,-1.9149919,-8.887225,-4.7272105,-1.2301828,-20.212254,-6.3406854,-0.740046,-0.73833025,-1.3782063,1.303458,-6.037432,-11.040123,-3.107138,5.355645,1.8692932,-4.1305056,-2.0150373,-4.688887,0.09514026
MK-5108,Niraparib,SW837,digestive_system,0.076838504,-1.5459775,-2.7002058,-7.341555,-2.6762044,-1.1819924,-6.0264316,-11.033353,-2.8604896,-2.0383072,1.6990604,-12.481124,-9.567824,-4.137476,-2.809623,2.0049088,-9.762431,-9.553072,-5.9042034,-1.0482907,-5.853199,-1.5468326,-5.0144153,-18.58297,-0.3806945,-4.615198
MK-5108,391210-10-9,SW837,digestive_system,-23.18928107,-12.101317,-12.323709,-10.056391,-24.92229,-3.3511128,-24.673107,-18.99217,-24.023844,-14.776864,-35.50672,-9.2232275,-16.89475,-25.71253,-20.079563,-21.88452,-21.377424,-14.663911,-23.691423,-28.057545,-11.994176,-19.38977,-24.19843,-17.305048,-7.7090507,-18.301596
Deforolimus,Eloxatin (TN),SW837,digestive_system,1.648514245,5.3336053,3.5228577,0.079670325,1.6045551,3.983458,6.3701935,1.0378189,1.8926779,4.5703716,3.6298585,2.2685895,8.694146,5.783168,5.07845,-0.030367129,1.3545147,6.1452856,-0.5708602,5.4562583,0.14216168,-0.43604043,-0.695797,4.188182,-1.0618635,-3.3672802
Deforolimus,7-Ethyl-10-hydroxycamptothecin,SW837,digestive_system,-1.374741355,7.5899954,5.355398,3.1921833,4.897233,3.8537183,3.3001118,3.3811562,6.070285,4.192969,7.6398273,4.8996315,2.4080303,4.3542433,4.6582823,3.9348505,6.5885916,7.981642,7.07533,5.342927,5.6587167,6.920991,6.5482583,3.8377337,5.389337,4.4888334
Deforolimus,Sorafenib,SW837,digestive_system,1.468360549,0.24682358,2.6674953,1.6798145,4.9364347,0.3000761,2.5848608,0.7058416,2.0628455,0.33620325,6.709555,8.382439,4.7536163,-0.009930275,2.9946058,4.8015356,7.057299,5.4330387,1.7904496,6.008625,-2.5327322,6.9082727,5.5603237,4.9093485,2.5354588,3.3691444
Eloxatin (TN),Dinaciclib,SW837,digestive_system,-7.484150379,-3.4371576,-6.4870276,-6.7243357,-8.096134,-7.7044654,-2.8983223,-5.4086833,-1.6372753,-4.335306,-8.505421,-4.284811,0.4530536,1.7994816,-1.5452601,-4.0227184,-0.16515923,-3.9989958,-6.802903,-17.912176,-3.0494194,-3.04427,-2.1151564,-6.2389207,-5.8705378,-8.334878
paclitaxel,Dasatinib,SW837,digestive_system,3.60537743,6.661207,5.9298425,7.5689816,7.0858727,8.760529,4.0609217,5.6145444,-1.1624944,2.0521588,4.1273966,6.4768205,2.4389644,8.180182,2.3107,5.4990516,4.9727597,3.3542478,4.214039,6.211851,6.98809,3.900875,2.5431721,10.360591,5.285934,5.0741863
paclitaxel,Niraparib,SW837,digestive_system,-17.04338831,-22.207449,-31.603277,-20.155642,-6.420694,-9.076275,-4.7685747,-11.792411,-1.5259955,-6.064501,-7.669547,-2.2041385,-16.656723,-6.231613,-6.1858287,-6.5044813,-2.6018336,-24.561394,-9.996279,-10.673557,-6.303693,-4.2089434,-4.3202972,-17.237768,-3.6904278,-17.904161
paclitaxel,Sorafenib,SW837,digestive_system,-5.800670766,6.2331867,-3.8204944,-1.4771469,-3.6402006,-3.2268581,-3.4592402,-9.7213545,-2.7134986,1.9498636,-4.0312653,2.1701474,-2.2125847,-2.814224,-7.028765,4.292829,0.72017425,-4.7128143,-2.4801702,-1.3362371,-4.8856063,-2.1619334,-3.082626,-5.989593,-3.0928717,-2.9647782
391210-10-9,Bortezomib,SW837,digestive_system,7.029819076,0.9262924,-2.2583947,-3.6344178,0.7444937,0.32965028,1.8838478,-0.84733826,-1.9409415,-3.5374525,-2.3408377,0.6935913,0.41569415,-1.7295089,-2.9847074,-1.1912065,1.4804871,-2.8429184,-4.3893,-0.02790748,-6.83748,-0.5408155,-3.8577096,-4.121159,-9.428789,4.224467
391210-10-9,Eloxatin (TN),SW837,digestive_system,-1.859264518,-1.5294337,-3.1072452,-1.238009,0.515185,0.2831061,-3.25894,-0.9991264,1.3397809,1.6476529,-0.80049264,-10.595699,-6.03893,0.34169474,-5.395298,0.33178285,-3.5196116,-0.63028324,-0.76351994,-1.0098594,-2.7251704,0.17601499,-0.3554462,1.8593571,0.093450256,-5.1015377
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,SW837,digestive_system,-6.349139658,0.88550454,-1.6681243,-1.2053635,-0.6933776,-1.2253177,-0.03378856,0.9807971,-1.9594756,0.43120128,1.2347553,0.5533015,-0.68498075,-0.72607565,-2.2395868,-0.23482797,-1.8554646,-2.4233704,0.5299143,-1.0145879,-1.0628653,-0.6861876,-3.6588786,0.89690536,-0.15679526,-0.89547783
Sunitinib,Niraparib,SW837,digestive_system,-12.62335974,-3.9610422,-24.696299,-22.908941,-20.238241,-15.970306,-9.235913,-26.300234,-12.65102,-9.468575,-12.784293,-13.097348,-19.262527,-11.431817,-11.496372,-7.8963485,-31.147984,-9.8947315,-16.300814,-11.520671,-7.3796306,-6.1690497,-9.558608,-6.9189835,-18.58048,-11.717843
Sunitinib,891494-63-6,SW837,digestive_system,-1.084390615,5.3710213,-5.6902776,-2.3295994,-8.704438,-29.443684,-10.052053,-13.692144,-20.18874,-8.2151575,-18.939476,-3.2209303,8.451205,-17.523287,-9.637987,2.715858,-29.030968,-11.605692,-3.21774,1.6113989,-20.707178,-0.14272055,-20.453876,-5.951993,-18.903376,3.2024176
Sunitinib,Eloxatin (TN),SW837,digestive_system,-10.46812024,-5.346391,-12.398438,-20.048468,-11.492336,-19.90736,-21.296898,-12.230304,-6.777155,-17.874105,-27.641811,-11.251794,-16.893642,-21.6863,-13.383329,-23.137722,-13.155283,-11.467887,-22.798128,-19.968304,-5.5137234,-5.715814,-5.625623,-10.187482,-8.86573,-6.6531506
Sunitinib,topotecan,SW837,digestive_system,-5.242578344,1.06011,1.4642372,1.8803552,5.3965297,2.952005,5.282775,0.25596756,-0.8707417,0.1069519,-2.9195387,4.5350657,-1.1564112,2.9810188,-0.07287648,-1.3168595,-1.9389988,2.4633098,-0.018116917,1.5505514,-0.9132457,0.02884623,2.7707708,0.78390324,-1.7834097,0.84230995
temozolomide,915019-65-7,SW837,digestive_system,-66.62945282,-60.53723,-73.21444,-59.209385,-66.64067,-64.30419,-73.47415,-45.37325,-56.933617,-78.5962,-83.219795,-43.048744,-67.35813,-64.572945,-57.778145,-61.2708,-62.60465,-64.493866,-73.01145,-76.41227,-56.617245,-84.682495,-69.55588,-72.56904,-75.03798,-59.68142
temozolomide,Dasatinib,SW837,digestive_system,-22.15546013,-13.688826,-15.375988,-16.767025,-8.2331915,-18.979795,-26.045805,-22.544106,-18.875479,-18.591005,-21.863049,-9.054644,-27.071535,-11.536795,-11.132035,-21.502504,-15.776448,-25.967955,-27.078876,-16.278358,-12.453099,-24.286028,-13.040837,-11.2910595,-11.8887825,-15.0594
temozolomide,Erlotinib,SW837,digestive_system,-31.53755481,-40.13787,-28.029974,-29.255238,-24.645672,-39.42764,-36.21868,-31.441399,-51.78393,-30.72953,-43.341396,-42.87673,-45.932972,-30.544664,-45.092262,-38.442253,-43.87523,-41.325943,-43.78355,-37.281322,-24.78724,-36.809174,-34.909805,-38.67813,-31.647348,-31.371056
temozolomide,Deforolimus,SW837,digestive_system,-13.34090505,-5.751735,-14.114485,-11.348537,-18.889677,-10.771833,-4.680327,-7.3812275,-11.717401,-7.038113,-0.019461904,-18.389326,-10.042867,-13.739832,-7.2289453,-11.969417,-20.798937,-1.2724469,-15.972066,-17.580719,-15.349159,-0.43314385,-12.785911,-4.661781,-15.580692,-6.0421114
temozolomide,topotecan,SW837,digestive_system,-25.67986801,-37.592445,-39.043133,-33.569157,-56.59339,-40.09864,-52.484707,-46.960686,-43.84976,-55.909657,-45.544,-55.466076,-50.097275,-44.758213,-39.949574,-34.595825,-45.24992,-35.92639,-39.337563,-48.999474,-54.462624,-50.110218,-38.294605,-44.48599,-67.73995,-56.81297
vinblastine,Bortezomib,SW837,digestive_system,-0.69704371,-1.6968776,-3.049166,-4.5742073,-2.3452098,-1.297236,-2.8266325,-1.8703684,-2.4816332,-3.019143,-2.5922995,-1.9655762,-1.8211048,-2.2679286,0.44049916,-1.995616,-1.2162929,-1.8415585,-4.2812004,-3.4076595,-2.306106,-0.49211672,-4.55458,0.0630481,-1.6117506,-3.534356
vinblastine,Deforolimus,SW837,digestive_system,2.748537403,2.873885,2.0778742,0.14418136,1.7169441,2.8561442,2.7004175,1.5625952,1.3977325,1.3254743,2.820323,1.9102782,-0.7955977,2.4145386,6.0465107,-0.5548501,3.2220192,5.9736,3.7232468,2.9702275,2.4676788,4.03616,1.3447666,3.6309862,2.7779706,5.089112
vinblastine,391210-10-9,SW837,digestive_system,-0.825884349,-2.3952131,-2.3878982,-1.5547811,1.2898293,0.60638744,1.2949545,-1.0112323,-2.059125,0.10025347,1.296214,1.8925534,1.3497988,-3.4712448,2.402532,-1.070033,3.5107932,-1.2624934,-1.5243607,-0.71880335,1.6333535,0.48547465,-1.4523376,4.798895,-4.170867,1.162635
vinorelbine,MK-1775,SW837,digestive_system,-1.55106738,4.4069843,0.3864568,3.497695,1.8267791,0.686607,4.591487,2.5529048,0.021449363,2.0345936,2.3744388,2.26399,3.4864929,3.9279177,0.060632616,-2.7139313,0.051592167,1.821994,0.9254283,-1.0570444,0.93583786,3.025158,1.4623544,0.11180671,0.3779418,5.1530004
vinorelbine,Bortezomib,SW837,digestive_system,-5.214812738,-1.670573,-1.749595,-4.1270394,-1.2311252,-0.63756984,-1.3721768,-1.5926559,-2.7423148,-2.0582306,-2.2444463,-1.0743818,-3.1482213,-3.4733517,-2.264511,-2.1870224,-3.4087458,-2.535183,-2.4891818,-1.936602,-0.8630142,1.1965998,-2.0066578,-0.4438887,-4.269502,-2.6153708
vinorelbine,Deforolimus,SW837,digestive_system,-1.016372176,3.1680815,0.81997865,0.874216,2.084081,2.896152,3.394123,0.8105337,2.490042,2.5457053,2.8202808,2.7021897,2.4897711,1.5435264,3.0297186,-0.8290157,1.9820299,4.5515537,0.4928177,2.6387923,1.5834359,2.4591396,-2.2938454,2.9901078,1.457023,1.6961666
vinorelbine,891494-63-6,SW837,digestive_system,0.886218009,-12.599942,-26.08851,-8.339165,-3.8612077,-2.8216186,1.859317,-2.6486394,-7.7270284,-9.229249,-3.0481238,-4.597853,-12.600906,-13.542348,-23.791252,-8.833914,-7.2231965,-3.7340236,-7.3828993,-8.990663,-1.4743054,-17.157312,-7.001135,-5.8392797,-8.397059,5.198379
vinorelbine,temozolomide,SW837,digestive_system,-39.35936823,-55.196716,-51.49035,-65.21577,-50.14492,-60.400154,-54.778603,-37.70124,-47.001495,-41.17684,-55.68771,-61.766766,-58.422817,-54.284935,-33.90252,-36.7639,-36.885418,-41.07453,-64.035286,-83.73914,-46.175133,-38.15429,-45.469406,-44.595695,-39.821404,-53.477474
vinorelbine,Vorinostat,SW837,digestive_system,-3.614544479,-0.5075363,-1.1915683,-1.123035,1.0441476,1.5570406,0.73115253,1.889107,-1.2906033,0.6951749,0.8701276,-0.16298585,-2.5331297,0.10052744,0.15062061,-2.1596348,0.32503104,1.5666428,-0.15717387,-2.173043,-0.29630756,2.3207405,0.11666636,0.52263856,-0.95438194,-0.2040247
Vorinostat,MK-1775,SW837,digestive_system,5.333110824,3.7051494,-0.30524904,2.8259225,2.6044834,3.4030452,3.0648098,4.59285,0.8405803,-0.29795584,2.363456,2.6811597,-1.0838636,0.7855779,1.7870886,-4.136843,-1.150575,3.1196814,1.5020422,1.1681122,1.4718202,4.176326,2.3306818,-0.7688255,1.4088389,0.10066356
Vorinostat,MK-2206,SW837,digestive_system,4.177230871,4.403019,0.8597434,-0.6972476,4.8051567,4.8683677,1.6248647,1.1064849,2.1480138,5.2911787,6.0254397,2.5535922,2.61984,2.7393122,2.32409,-1.1171639,3.4525778,4.91957,1.8700327,2.065335,1.9026312,4.1246643,8.378369,0.7257753,6.456865,-0.90937835
Vorinostat,891494-63-6,SW837,digestive_system,2.951186626,-1.1284032,-2.0555005,-7.396667,1.1367042,-1.6223682,0.27856907,-2.228502,1.6615626,-1.6574667,-0.067194045,-2.794037,-6.5571694,-3.9211416,-1.2802374,-1.9776007,-4.8171444,0.58209425,2.1432812,-7.0197444,-7.4222164,-8.984574,2.6685934,-6.3629165,-3.3521707,2.604861
5-Fluorouracil,Dasatinib,A427,lung,10.42679324,10.471947,9.154332,14.673753,11.796683,8.122811,10.413653,7.710249,6.5593057,6.219696,6.5831113,7.835662,7.3160343,1.3591945,6.505194,7.2624865,5.4476466,7.6456356,13.647978,6.523498,9.838606,8.61279,9.210205,6.147597,7.8834662,4.1729546
5-Fluorouracil,Dinaciclib,A427,lung,-2.892689375,-0.450072,-1.8988434,-1.9344461,-2.4734795,0.8215897,-1.0746859,-2.3973103,1.3687958,-1.7369329,-0.58409345,2.3920262,-4.529961,-2.439597,1.7763397,-1.7637689,-0.81878513,2.7095969,-1.2306799,-0.7454063,-3.7747169,-0.18129924,-0.25117907,2.3084285,-2.5253901,0.95321155
5-Fluorouracil,MK-5108,A427,lung,2.019004097,-0.18724695,-4.1740184,-0.83777463,4.203811,-0.164656,-0.6148679,3.282209,2.0862072,4.076515,3.015372,4.009297,3.0508368,2.5424163,0.5151192,3.7580643,1.063883,2.915621,7.428747,1.420932,2.6692898,4.027056,2.9530914,1.9397442,2.079464,-0.3414693
5-Fluorouracil,Deforolimus,A427,lung,7.059258936,6.5658174,7.7176256,6.8606687,8.265055,5.501916,8.704711,5.6923323,2.172008,4.3645306,7.6242056,7.0760813,-1.0403373,5.5569544,7.402933,5.8916,4.0555077,10.66827,12.158237,4.716687,5.6466966,8.457816,9.771511,7.085895,7.2784066,2.8772388
5-Fluorouracil,Vorinostat,A427,lung,-8.530696422,-9.261217,-4.4889765,-8.139712,-6.0590577,-4.673841,-2.9581592,-6.1358843,-2.7543297,-3.0876489,-2.2477608,-4.377771,-3.336882,-4.257902,-3.6889155,-3.422697,-1.6563295,-1.8191978,-5.8672304,-4.150128,-7.68913,-2.1557398,-3.042176,-0.9958323,-5.2505317,-0.6505112
Veliparib,7-Ethyl-10-hydroxycamptothecin,A427,lung,1.357330232,-15.145711,-12.488962,-14.063284,-13.397825,-13.606677,-18.052849,-12.795627,-13.054669,-15.038138,-8.993326,-3.8564003,-14.762756,-5.0354376,-3.7832866,-7.176698,-12.653948,-20.509117,-13.848824,-16.67346,-1.0297046,-13.214216,-13.471793,-17.947586,-5.214783,-4.69536
Veliparib,Sorafenib,A427,lung,-2.121964982,0.4718233,3.7581897,4.4312043,-0.9580915,0.0453407,-0.7954546,-4.20265,-0.27460903,-0.6808805,3.5442748,2.3902888,-0.5612323,0.7643381,-1.700518,3.2579727,-0.95625764,0.68720776,2.856591,4.719491,-5.240156,-4.3744946,-1.2190293,-0.24856314,-4.22091,-3.8815656
MK-1775,7-Ethyl-10-hydroxycamptothecin,A427,lung,1.63375444,4.392622,0.86636615,2.1990483,-0.24896017,3.408491,1.8276768,3.7941914,-1.9104488,-0.33842376,-3.24572,1.1381613,2.0164404,-2.6289613,-1.1183374,1.0066661,-2.042324,3.1733937,1.4515342,0.6136319,-3.372186,1.2681779,-1.3263913,1.4904466,-2.8996289,-0.7830273
MK-1775,Sorafenib,A427,lung,3.154739339,5.131437,4.286922,5.204435,8.720907,6.1712317,2.4338155,2.5958252,2.9773474,6.102341,4.510971,5.942469,3.1111472,2.259359,1.4029387,1.0460801,2.5545902,5.8925557,-0.58806074,3.6391542,1.1417643,0.9394946,1.461439,8.349351,2.582941,5.374203
915019-65-7,Dinaciclib,A427,lung,-0.50555953,-7.2602234,-4.7464767,0.32880855,-1.9499714,-2.3599215,-3.282297,-3.1832874,-3.471965,-4.430598,-3.3043566,0.28697774,-3.9436371,-3.0296838,0.07542108,-3.7562857,0.23104309,-0.7137135,-2.8107126,0.039777752,-2.9453318,-4.4318156,0.49961454,2.8840394,-3.0663283,-1.7938199
915019-65-7,891494-63-6,A427,lung,10.4755706,7.212903,9.489535,8.353686,8.140173,8.216469,5.0415645,7.6023183,12.129414,10.363654,12.238161,7.468543,7.6092873,5.0906568,7.950808,4.2688203,7.0952,7.208079,8.580954,8.161332,9.0298395,5.8178024,12.43231,8.69787,6.805431,7.236516
Bortezomib,geldanamycin,A427,lung,-1.154248999,-3.7370822,-3.4555562,-3.3954296,-3.198143,-5.2967467,-1.7953266,-5.6396875,-1.656519,-4.194788,-4.2791853,-4.27936,-0.72543156,-2.3861089,0.74868596,-1.8854276,-1.7168555,-5.3903856,-2.3947651,-3.4343874,-4.870402,-9.65406,-4.2128057,-4.825801,-4.5346766,-4.2874837
Bortezomib,Sorafenib,A427,lung,-0.67564432,0.9478762,-0.3204388,0.7054089,-0.5255443,-1.8900095,-3.0230286,-2.3189561,-3.0567348,-1.6376845,-3.2315607,-0.22653805,0.50884116,-1.393952,-3.5593536,-3.7651122,-3.8141232,-2.7132092,-2.7148507,-0.82770795,-1.2264062,-0.48125142,-1.757956,-0.16477807,-2.3940537,0.66954195
Carboplatinum,Veliparib,A427,lung,-2.429977765,-8.13212,-7.475431,-4.7188406,2.5308537,1.74355,-2.6280951,0.23887727,5.2698693,-0.005017199,5.101189,-1.68199,-0.118965425,-3.198301,3.7636225,2.1009152,-1.7577578,5.1904984,0.06676191,1.0465703,6.319289,3.6490793,3.8381617,-1.2966446,-0.11618336,4.291792
Carboplatinum,391210-10-9,A427,lung,-4.217456249,0.7674139,1.0089847,4.334034,0.75253415,5.994099,3.0375857,1.7411731,2.5516553,9.548613,0.39427078,4.3951044,0.7141369,3.0604029,3.329991,5.489989,4.378825,0.23593988,4.0188255,2.0920393,2.5170388,5.103832,0.07041204,3.9087794,4.855964,2.2404437
cyclophosphamide,MK-1775,A427,lung,-32.07650114,-24.260094,-18.866241,-19.35058,-30.714508,-23.75845,-15.780568,-17.30542,-25.471611,-27.883877,-25.39097,-23.927286,-9.929271,-25.500153,-20.050945,-23.301764,-28.898619,-21.278664,-22.04607,-25.135609,-24.03342,-19.968792,-16.940945,-24.604267,-14.138842,-20.902096
cyclophosphamide,915019-65-7,A427,lung,-22.45919702,-16.499191,-12.129672,-7.5064154,-14.865604,-8.344283,-19.088203,-18.984438,-14.351647,-14.104476,-17.510977,-22.684853,-11.061954,-14.607205,-6.394776,-16.027912,-27.27881,-13.773398,-13.343516,-18.671402,-17.850843,-24.33829,-17.629208,-22.914812,-25.30188,-23.4987
cyclophosphamide,geldanamycin,A427,lung,-22.24971193,-13.826561,-16.55446,-28.706476,-21.339916,-19.986084,-20.894766,-19.699022,-20.79553,-22.60292,-25.31448,-21.448217,-7.758744,-24.432693,-18.5451,-23.236198,-22.995216,-21.077484,-22.280144,-22.373995,-15.188119,-21.894266,-22.106586,-13.665674,-24.214777,-18.713324
cyclophosphamide,L-778123 free base,A427,lung,-3.157856634,0.6521835,0.25875986,0.26312408,-3.8642106,1.2814837,-5.9361186,-6.831484,-4.4856753,-2.3887112,-4.5407553,0.8472647,-3.832487,-5.24575,-4.475314,-3.2087383,-4.452433,-7.8934574,-4.213762,-2.1308837,-6.6353016,-11.257975,0.33011386,-5.539588,-7.2902627,-2.3963134
Dasatinib,Veliparib,A427,lung,3.746559645,7.1798644,7.271133,7.2846828,9.156211,9.538343,5.5826697,7.714809,12.56099,2.2076263,12.057242,8.554248,4.3222528,9.624172,7.0617847,2.3229134,7.866982,6.8448024,7.107442,8.750854,7.844741,4.123113,7.5200653,3.574221,-0.41043967,2.9782326
dexamethasone,Veliparib,A427,lung,-7.057929515,-1.2640477,-9.039462,-3.3587806,-4.6508765,-0.48702043,-4.2077246,-4.38148,-2.509828,-7.286407,-4.7855525,-6.5267425,-5.289805,-7.2375135,-7.6842375,-4.911218,-8.508984,0.053763464,-5.675926,-3.126247,-8.262039,-7.336971,-8.63481,-2.01854,-0.64334106,-3.1853447
dexamethasone,MK-1775,A427,lung,-54.94746362,-33.039577,-32.827236,-23.00725,-35.92798,-38.478134,-21.698538,-26.7656,-40.132957,-31.113499,-34.62017,-38.492416,-30.911266,-42.408978,-42.009155,-32.9346,-32.28855,-26.377106,-35.38921,-30.822449,-37.09451,-25.399067,-33.03235,-30.278349,-35.973373,-31.527472
dexamethasone,Bortezomib,A427,lung,-48.24976532,-31.310503,-28.029123,-33.31725,-33.553486,-40.07052,-32.48188,-32.880016,-30.79604,-38.55319,-31.980139,-27.413778,-26.577862,-29.290499,-27.959661,-30.267353,-32.144215,-35.768185,-34.29604,-29.701004,-27.923908,-25.542332,-31.621666,-33.555614,-37.198586,-38.47096
