Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
Erlotinib,Deforolimus,A2780,urogenital_system,16.68344382,13.998768,15.850481,11.468699,14.4409075,12.751159,13.264831,11.5004015,13.704365,13.59672,13.743147,15.141047,13.9583025,17.085075,16.449091,14.834535,10.630709,12.21793,14.507393,16.596375,11.6079445,12.50569,12.109548,11.637062,11.672071,12.1043825
Erlotinib,891494-63-6,A2780,urogenital_system,20.76652217,15.282502,12.265087,15.439761,9.454071,13.400517,6.726032,6.7837043,11.840094,18.393902,13.633469,6.151161,5.7358828,11.099121,8.683148,13.692931,10.468887,5.974025,9.321191,12.122702,10.117542,16.59509,14.081474,10.483458,12.287128,12.313101
Erlotinib,391210-10-9,A2780,urogenital_system,14.05398722,19.387743,18.204844,17.160732,13.848863,15.370973,16.298388,14.552129,16.36326,17.40247,17.677895,11.532816,17.895039,15.93103,16.786757,13.491235,13.393634,11.094441,10.18915,19.603956,13.850992,17.817848,19.520082,14.752804,20.843971,14.929863
Erlotinib,Sorafenib,A2780,urogenital_system,5.310827961,2.1396155,0.95643294,3.7619693,1.2779579,0.042390805,4.1425962,3.2626429,4.7350564,3.3276162,-0.31304434,5.4630165,2.3575592,0.792031,7.603786,-0.28319785,-0.9084874,6.430477,2.4594145,2.4682465,6.626825,3.2597325,-0.89765763,4.1804023,4.8587184,3.3834896
etoposide,Bortezomib,A2780,urogenital_system,3.586563046,1.939622,2.3412867,0.58090615,2.9397945,0.45946193,1.9379967,-0.07802992,1.8045965,1.2233583,2.7679093,0.7724376,0.62246895,0.20981136,0.271013,0.72536767,-1.2746238,1.8547409,0.884309,2.4478757,1.2670233,1.1522329,2.1452665,2.1180205,3.1172788,0.33644235
etoposide,Lapatinib,A2780,urogenital_system,4.392793234,3.8861814,2.4513967,1.8342454,4.581428,5.1750655,8.262801,4.5952787,4.772236,2.2715418,5.349959,4.456083,2.6060085,3.889804,1.6992483,4.4792705,3.2969868,5.365349,5.2632756,-1.6750381,4.5354815,6.3372426,4.7903686,6.1406183,3.3192549,0.5082427
etoposide,391210-10-9,A2780,urogenital_system,10.06410144,8.773637,7.2633576,12.751749,10.435819,5.201019,10.905967,12.289784,12.688907,7.2454906,9.840445,5.666864,6.4154873,5.09456,7.0507674,6.000858,6.4677973,5.291526,6.1058764,6.9302664,7.802644,5.2501254,12.470244,8.735175,5.7379713,5.1713247
geldanamycin,Dinaciclib,A2780,urogenital_system,-3.584151442,1.2990184,0.26036134,0.11021787,-1.4606087,1.8192499,-1.1851268,-0.7529492,-0.7401383,-1.173118,-1.8053294,-5.802985,-2.7313156,-0.34823143,-2.3222954,-0.6077174,-0.4615103,0.11424806,0.32001632,0.974322,-4.4855795,-2.4923081,-1.1383762,-0.9333811,-1.6361785,1.0061307
geldanamycin,891494-63-6,A2780,urogenital_system,-5.491993763,4.8851185,-0.47740284,4.267304,1.8427632,4.3702097,-0.203543,-0.39375353,2.8040156,3.1787612,6.3398395,3.2258039,2.6279023,2.3811293,0.034705885,6.132438,7.518437,0.22885177,0.9707011,3.5400655,6.7688265,7.913242,3.3548806,3.7497306,6.0096855,5.221112
geldanamycin,Eloxatin (TN),A2780,urogenital_system,6.380032473,4.656291,-0.89763284,2.8777769,5.200273,5.3594093,5.2198243,2.8161294,8.245945,7.988165,7.2762866,4.5094094,2.7811477,7.876871,7.966567,5.779743,9.479104,4.8086805,4.223408,4.9395814,2.7915952,4.143571,6.7516265,4.4986014,4.9426193,3.1090539
gemcitabine,Bortezomib,A2780,urogenital_system,1.441721626,-5.6235595,-1.7960995,-3.5474517,-0.61507803,1.7939577,-0.5777003,0.9018417,-6.5583673,3.1558745,-5.9387774,-3.2220583,-3.4045696,-0.28538284,1.8544381,-0.12578015,-1.9990904,2.3228843,2.7790034,1.384098,-1.8171145,0.15924646,-1.5695317,-1.5410445,1.6098677,-2.850457
gemcitabine,geldanamycin,A2780,urogenital_system,0.581921211,-3.1780722,-5.129259,-3.332142,1.2359312,2.0956597,1.8201437,0.16641429,-2.8043835,4.0041547,-4.684943,2.4519901,-2.6871696,0.6993159,-1.7873311,0.973871,2.5830903,4.391184,3.8262978,2.7447748,-6.3330064,2.6581824,-2.6011024,-1.4128938,4.13633,-0.16413704
gemcitabine,391210-10-9,A2780,urogenital_system,-1.238427679,4.7037086,6.1094875,4.8935137,3.690846,7.6676607,7.9193935,2.6962323,3.4151318,7.666704,4.729025,5.6544065,12.770236,6.49494,8.765434,11.141077,9.525238,13.589963,9.857358,8.323919,2.7920804,8.137286,9.459534,5.133395,9.215342,5.441536
L-778123 free base,Bortezomib,A2780,urogenital_system,2.101451644,4.11451,4.491633,6.031346,7.4269705,8.105279,5.12572,4.8468485,2.1056037,5.342163,6.920698,1.2726688,5.5815387,2.5396912,3.0110927,7.64536,2.2366536,6.5271425,4.731128,-0.14437371,-2.2799392,8.1290655,6.4100103,3.0116951,3.3476913,3.0076525
L-778123 free base,MK-5108,A2780,urogenital_system,13.36817877,13.341802,7.8004885,8.631644,8.7699585,11.273142,15.677024,8.7110815,10.575431,13.189198,14.204499,11.417249,8.795434,12.487202,9.063774,14.0695505,14.084707,12.126952,14.006155,7.759725,5.4388504,12.309337,13.487297,6.3113856,9.183115,10.595388
L-778123 free base,Eloxatin (TN),A2780,urogenital_system,11.78808214,7.829731,11.927919,8.575409,7.197786,6.6768227,14.931646,6.291695,5.702387,6.623075,10.986467,7.127929,10.3175125,9.518451,5.4295425,11.958531,4.3330064,8.318753,9.907103,7.734344,5.9564085,7.324755,5.6976957,11.867568,8.23107,7.6234083
Lapatinib,915019-65-7,A2780,urogenital_system,2.437757465,9.005687,4.4854918,11.849364,4.69389,4.7695284,7.634941,4.8940654,4.1429086,6.077904,10.684459,6.8179836,3.9357417,8.786079,12.024735,11.48275,12.109776,5.3160543,6.0560527,7.861516,12.030304,11.812387,3.5469005,9.783055,8.383411,6.281553
Lapatinib,Bortezomib,A2780,urogenital_system,-4.938687221,-0.029542534,0.51016617,-0.2604699,-0.9809484,-1.2609484,1.8628842,-1.2150364,-2.7599146,-4.213129,0.86811095,-4.630502,-2.0384717,-3.153284,0.54278594,-1.5500495,-0.98558426,-1.0722722,0.6403427,-5.436217,4.707525,3.2689655,1.173403,-0.76032966,-1.184813,-3.7435622
Lapatinib,Eloxatin (TN),A2780,urogenital_system,5.07592002,1.9521631,4.3072166,4.630574,8.032695,7.302422,8.035967,7.0680594,4.7743735,4.7937274,3.8596346,3.845817,7.469246,8.302136,4.663521,2.1846168,2.9313986,4.034467,4.458857,7.341776,1.5717098,-0.44512817,7.10941,5.2149825,4.255949,1.7493505
Lapatinib,391210-10-9,A2780,urogenital_system,17.68888342,15.734965,12.651308,16.782562,17.669043,18.354464,19.491932,13.910622,12.083299,10.649895,16.877605,10.759122,21.848085,15.637131,12.95653,9.873128,13.777425,13.631109,9.402885,18.41455,13.248132,18.64623,16.494396,15.152078,16.866009,18.083305
metformin,Dasatinib,A2780,urogenital_system,9.772192424,-8.266937,-3.8729248,1.7031137,2.1581128,6.3389206,2.0182345,-4.3384457,1.9892853,9.78084,-20.655758,-11.404434,0.15126559,3.679581,6.0643425,-0.42004502,1.5521735,9.455463,4.3370357,-0.012907285,2.1510112,-6.3554277,-5.607034,-3.8194056,0.72778004,9.995264
metformin,Erlotinib,A2780,urogenital_system,-48.38580448,-38.516056,-33.015167,-29.80076,-40.359253,-26.730064,-28.03376,-33.133125,-28.021526,-17.67291,-23.634668,-31.25101,-28.664196,-35.61119,-22.548685,-43.972363,-28.667206,-19.414154,-31.129745,-26.27503,-26.9789,-23.3002,-32.04515,-37.39546,-33.77361,-32.96977
metformin,Niraparib,A2780,urogenital_system,-26.82379659,-9.943174,-16.204128,-10.496412,-11.698419,-6.8879724,-10.877521,-13.577154,-9.43831,-8.242998,-11.724776,-13.043574,-9.888286,-12.46578,-4.0602574,-3.3786376,-6.5513086,-17.272331,-11.768646,-5.743741,-11.465143,-17.851002,-8.065732,-16.252861,-1.4633237,-11.8376465
metformin,Deforolimus,A2780,urogenital_system,-12.97792861,-4.5087514,-3.7577784,-11.723299,-4.6536603,-6.5053406,-7.024282,-18.710728,-13.929928,-3.6343758,-2.514938,-7.8878384,-13.861631,-9.96145,-15.002048,-4.1195292,-19.687403,-20.101875,-9.4652,1.507632,-14.882909,-9.804481,1.2252841,-10.103606,-20.392048,-8.317787
metformin,Sunitinib,A2780,urogenital_system,-40.5029244,-26.845598,-33.547844,-32.969505,-35.421917,-27.692122,-23.546988,-25.040691,-31.15725,-22.191212,-27.489563,-25.641462,-41.757153,-36.67561,-29.91135,-37.555313,-37.472942,-36.395824,-26.186022,-32.54399,-25.581305,-34.19169,-34.16548,-32.938663,-24.27859,-36.35814
methotrexate,Dinaciclib,A2780,urogenital_system,-3.21531495,-2.7945983,-4.4499984,-4.385532,-3.0384195,-3.2003481,-6.364405,-6.302093,-6.5945797,-4.823784,-2.7884297,-5.963196,-7.466725,-5.8750706,-12.767873,-5.411441,-7.198714,-4.5382867,-2.9472885,-0.7670718,-5.5800433,-2.0241423,-6.882486,-3.8429475,-3.5155923,-3.3011215
methotrexate,Deforolimus,A2780,urogenital_system,-2.614033853,1.3055855,-0.07065306,-0.90262735,2.8074157,2.9502838,2.357035,2.1992602,1.2750778,6.4750338,1.263801,-1.7151514,1.6862569,1.3297048,2.5421019,4.6143208,4.874816,1.2798421,-0.17170906,1.3778164,2.1685472,-0.62625736,0.22293219,-0.21730892,4.9548173,-0.13934365
mitomycin C,MK-2206,A2780,urogenital_system,11.23187496,10.297884,11.882351,7.110859,7.9327397,8.746569,6.827388,13.380807,5.0609765,7.9660597,10.464863,4.814463,4.1894283,10.417651,10.5874,8.742349,7.847199,9.041813,12.087824,10.153767,10.103627,11.987164,9.635777,7.5583262,7.041791,6.563744
mitomycin C,MK-5108,A2780,urogenital_system,4.498446424,9.306525,10.150968,5.4356875,5.142686,7.7521462,8.12158,7.465323,2.4457633,10.36633,7.399934,1.7059449,1.1523222,9.738686,7.3275146,3.6380281,4.01522,7.6661806,6.8446307,3.578813,4.052596,5.402419,11.982173,3.1890337,6.2411723,1.9191135
mitomycin C,Sunitinib,A2780,urogenital_system,6.357646755,2.277645,1.359528,-0.3510462,3.13035,2.610425,2.359135,6.278007,1.120247,4.916251,2.02439,-6.423164,1.834397,2.475722,-2.0017722,5.9268394,5.8396845,1.3250989,1.7026137,0.24418846,-0.26863045,2.4232523,3.361521,-0.90076405,3.1981394,1.16374
MK-2206,Dasatinib,A2780,urogenital_system,27.09295288,16.818121,21.04535,16.103655,18.32267,16.278698,18.778572,18.727694,18.339176,18.14449,16.997204,14.5071535,18.778698,18.025902,19.91716,12.337452,20.588566,20.54969,17.01435,20.378874,16.065844,17.138092,21.008228,12.428339,21.537752,14.518571
MK-2206,Eloxatin (TN),A2780,urogenital_system,13.64461648,12.586804,12.570217,13.116744,12.39663,15.969409,14.070691,14.360018,13.254214,12.084597,12.183071,13.453449,8.745193,14.445368,9.982604,11.651022,12.355535,14.370831,15.408996,14.239308,7.299864,9.341488,14.1291,11.209396,13.832333,11.327113
MK-2206,7-Ethyl-10-hydroxycamptothecin,A2780,urogenital_system,8.697725359,9.363524,10.543264,8.414302,12.23345,10.986385,10.712064,9.337624,10.6094055,10.483766,11.66357,8.183363,11.7787485,13.406533,9.036559,9.9318495,7.999323,9.317341,9.952234,13.091383,7.408589,9.858364,12.300433,6.746938,12.034764,7.924067
MK-2206,topotecan,A2780,urogenital_system,9.394481737,6.041735,7.495173,8.014635,9.835275,9.851461,9.579093,4.31415,5.964655,6.662009,9.751627,6.1512866,10.206231,8.299043,7.602857,9.7921915,9.400461,9.343474,9.777758,10.782625,8.6799345,8.616668,8.762428,6.955047,9.989313,5.5577035
Niraparib,Veliparib,A2780,urogenital_system,-10.79598323,0.961114,3.4522028,3.9995594,1.4759039,5.1062145,2.1445277,-1.2056556,-0.9038335,1.9622902,1.3011885,0.27289465,3.557657,6.3399553,0.17036954,4.573959,0.033575505,6.812328,0.9120045,4.6729956,1.9162818,2.9375312,3.7298791,4.464871,-3.594723,6.905937
Niraparib,MK-2206,A2780,urogenital_system,15.02531321,11.839477,11.362877,14.026007,16.901209,17.072796,13.445093,10.5134535,13.981722,14.395222,13.700962,11.175882,9.952694,15.733662,13.173555,11.940678,10.551067,16.616644,16.651,14.585195,17.301601,12.974309,11.856519,12.862972,11.456735,13.808392
MK-5108,Veliparib,A2780,urogenital_system,4.494053993,1.0259343,0.80847156,-2.2066925,-4.620398,-0.23823242,9.550585,-10.927322,-1.0021298,5.243255,3.280117,-0.09226849,0.34581894,-4.5768037,3.6622908,1.7546799,5.2899976,0.077001415,0.35584518,-0.132764,-0.17228577,9.765274,7.3916965,5.2199187,1.557362,-6.5587344
MK-5108,Bortezomib,A2780,urogenital_system,0.825589258,2.2824547,0.98932636,0.41987187,6.507056,2.0288277,6.030038,1.7287773,3.333508,4.91847,2.946731,0.820972,4.7144547,2.2848985,1.764972,2.881862,3.9203582,8.542283,5.479882,2.7376106,-4.5972085,7.2074246,2.8793802,-2.2150917,5.2480874,5.840786
MK-5108,891494-63-6,A2780,urogenital_system,7.208298989,8.333466,15.5673065,12.290625,11.8193445,16.430485,8.654321,10.179281,5.6658816,9.551905,10.431419,8.505069,14.063267,14.9611025,5.446794,8.660534,13.466281,12.743028,12.752409,14.399533,10.423872,11.783314,5.5074673,6.2482357,10.648352,9.021865
Eloxatin (TN),Sorafenib,A2780,urogenital_system,3.035742282,-3.7291758,1.1683651,-0.30640182,1.6557903,-0.35354838,1.1461431,-7.9883285,-0.601682,-6.3697615,0.33400548,8.682507,4.804916,0.000574887,-1.623647,0.7986106,-5.0715537,3.446423,-3.1399324,-1.5668234,4.0334206,2.2179317,-4.168187,0.24716152,-1.9678363,0.6236198
paclitaxel,MK-1775,A2780,urogenital_system,1.824154529,7.2610993,7.443871,6.182867,2.5072577,5.734026,4.12535,6.020566,9.682375,6.711564,8.128473,4.203069,1.3754121,5.5644684,5.8736854,6.030979,5.7641263,1.4241928,4.586341,7.039422,8.148646,3.695264,8.54208,6.0031343,7.3779464,8.82342
paclitaxel,915019-65-7,A2780,urogenital_system,1.622607376,5.6199,8.078929,7.6028323,4.986779,7.425537,10.622693,7.0254836,8.001934,5.9349585,6.932887,3.376069,4.4183207,9.802389,7.187131,8.49984,7.2953258,6.7327847,6.6019363,8.49049,7.720048,5.8596444,8.076928,8.038115,7.8375645,7.077097
paclitaxel,Dinaciclib,A2780,urogenital_system,-0.613488925,0.7134479,1.8034306,-0.7021884,-1.1316534,-0.83123606,-0.79602987,1.2580843,-1.0046322,-1.4567366,0.09152819,0.5399139,-3.27438,-0.71832556,1.1388655,-1.78816,-0.6290946,-0.8025958,-0.065214194,2.3674135,3.8825476,-0.7635566,2.9027367,4.331084,1.6896446,3.5013905
paclitaxel,Lapatinib,A2780,urogenital_system,1.392599467,-1.5003964,-2.0777419,-1.0435842,0.021058444,-1.0557739,2.9055984,1.660193,2.1168637,-2.788378,-1.8644596,-1.3132781,-2.1831377,-0.5592291,-0.3617813,-3.2967079,-1.3413315,-3.442881,-0.7724798,-0.88773644,4.3831706,2.4932597,-1.1945779,-0.6008606,0.43304744,2.7293675
paclitaxel,Deforolimus,A2780,urogenital_system,6.904802025,5.6971855,9.821237,7.242255,8.425337,10.906841,11.274459,10.44212,8.388009,7.2348776,8.413013,5.6226797,5.7750993,9.630539,6.754525,10.049402,6.1819606,6.916744,10.855319,8.286962,9.213603,7.344473,7.2705307,10.32024,5.036302,8.0182705
paclitaxel,891494-63-6,A2780,urogenital_system,3.932695971,0.7764601,3.0929077,3.4968226,-2.89436,2.1190546,2.2850404,1.1023822,2.258032,-0.3035485,2.1991494,4.9538317,1.2025084,0.77950025,0.723556,-3.6331687,3.0792754,-0.95165914,-0.9986778,-1.3103276,6.3182383,1.7022386,2.4305427,4.1978683,-1.6770996,5.0114813
paclitaxel,391210-10-9,A2780,urogenital_system,4.95831257,10.19766,6.680226,8.237417,5.129282,9.871846,13.467735,8.285111,8.6657915,6.8540015,5.4426894,5.816407,9.112611,10.331804,3.9472785,8.026946,5.056647,2.863514,7.658352,6.789071,11.319022,7.0620036,7.776162,9.990733,10.694523,7.371508
paclitaxel,temozolomide,A2780,urogenital_system,-21.13214903,-7.1620903,-15.58391,-14.455038,-17.28425,-12.1893015,-13.795453,-13.630088,-21.601034,-7.7073545,-10.166435,-17.131779,-10.651322,-9.9927,-29.010868,-12.676941,-15.969373,-13.620895,-7.8907557,-9.0700035,-9.241358,-17.767153,-6.5856423,-16.765127,-6.621459,-15.384876
paclitaxel,Vorinostat,A2780,urogenital_system,2.046344769,2.5197523,6.8107824,3.1059415,2.3247998,3.561546,4.43039,6.009587,6.016345,2.7257009,4.890866,2.4445224,0.8058446,2.8164513,4.3889647,2.04565,2.1369934,1.6455433,6.000528,4.627603,6.6947746,2.243452,9.575502,4.3002305,4.0217257,4.5710855
391210-10-9,Veliparib,A2780,urogenital_system,6.956336578,10.439531,-2.016945,13.283527,9.31124,13.01799,17.09209,10.939913,10.086148,14.007538,12.488754,5.613412,13.956302,17.104727,9.109308,16.257122,11.699133,15.399837,14.48025,13.144882,14.5271,15.946493,13.381636,18.794167,12.222945,10.22772
391210-10-9,geldanamycin,A2780,urogenital_system,9.535175659,12.310436,8.588285,11.275435,8.518458,10.907254,7.764203,2.9770718,9.068685,8.393416,12.729149,4.84925,6.0208845,7.5746927,7.3669496,10.103242,9.844145,7.4297547,2.7298357,7.738147,11.344981,7.9052405,9.759068,6.96444,15.655403,4.463358
391210-10-9,7-Ethyl-10-hydroxycamptothecin,A2780,urogenital_system,2.079243076,12.311244,10.517977,11.049427,12.111985,10.170374,9.316527,6.3398213,8.458102,10.156609,11.893577,8.651947,9.580862,10.311193,10.490262,11.956057,7.8255086,8.422398,8.482507,10.071639,8.955218,9.369268,8.725824,7.264601,16.929602,8.816775
7-Ethyl-10-hydroxycamptothecin,891494-63-6,A2780,urogenital_system,-4.903759326,3.8764763,3.9498842,1.6378345,7.1274467,5.311414,3.1769297,0.70656085,1.9793779,5.1273055,3.6386275,4.5637546,5.0422206,6.6227226,1.7577226,4.1735816,1.2212278,7.139746,8.181173,2.6078992,8.734441,1.5696688,5.789631,3.0480928,8.4031315,2.2636628
Sunitinib,915019-65-7,A2780,urogenital_system,11.06118643,11.19522,8.812424,11.022855,9.467588,6.43871,6.4315586,6.8173776,11.013941,12.441529,10.26646,7.9368563,12.709898,9.3482275,7.2519655,16.57235,11.397634,9.407025,10.177365,11.5129175,11.964123,8.000801,6.1093016,11.370123,9.626555,7.403405
temozolomide,Bortezomib,A2780,urogenital_system,-27.44800709,-14.030328,-13.036244,-12.970236,-19.504843,-15.144274,-22.712679,-24.35634,-21.026814,-7.492757,-19.483137,-17.262363,-13.4602165,-12.431246,-20.350706,-12.355564,-17.684462,-12.982868,-13.618637,-14.703586,-17.839113,-11.380933,-19.935339,-27.306665,-22.739037,-19.118073
temozolomide,Dinaciclib,A2780,urogenital_system,-3.218833788,-13.593562,-17.299387,-14.467369,-14.276806,-17.007807,-14.16713,-17.683521,-13.837868,-14.442327,-6.417988,-13.344742,-10.183426,-10.675702,-14.522492,-14.736794,-12.056947,-10.934629,-12.408642,-13.203896,-8.225573,-12.594154,-14.452148,-18.122784,-21.125519,-16.467043
temozolomide,geldanamycin,A2780,urogenital_system,-17.53631344,-11.6364155,-9.298866,-15.946098,-16.298862,-13.165592,-29.110767,-25.14126,-17.22159,-12.048033,-9.540973,-8.455585,-12.4734955,-7.2485776,-7.058684,-8.537729,-18.12285,-17.557919,-11.146831,-14.862321,-9.507744,-21.579586,-18.331923,-14.192231,-10.734416,-11.424181
temozolomide,Lapatinib,A2780,urogenital_system,4.375489138,-8.25722,-1.4743618,-1.1808101,-2.0649662,-3.59564,5.9304676,-8.902569,2.5911558,-6.713249,-1.0091357,-1.5380236,-1.1147532,2.783125,0.17356929,0.6827073,-2.58877,0.013894822,-6.736293,-10.46536,0.40497535,-5.641412,-3.6064808,-1.22413,-5.0125847,-5.6596675
topotecan,Dinaciclib,A2780,urogenital_system,2.225224655,1.8296876,0.44309577,1.4911405,1.8583928,2.4773073,3.8979242,-0.1614568,1.6536429,-0.3084076,0.39901352,0.4929026,0.931308,1.0271065,-0.14710501,2.7192926,1.4002519,2.452176,3.4583175,2.260864,1.9949503,1.9670528,2.0087693,2.4870012,3.1475573,1.0989048
vinblastine,Dinaciclib,A2780,urogenital_system,-1.100614699,-1.0376885,-1.4245572,-3.6928163,0.15134645,-1.1361873,-1.2553462,-0.66561747,-1.5812905,-2.2817707,-2.161225,-0.25751707,-4.9794803,-1.6586548,-6.0425143,-2.3678648,-0.45164883,-0.61009246,-1.2531213,0.73522943,-2.363834,-0.64064944,-3.079301,2.0074522,-0.27285415,-0.4733032
vinblastine,Lapatinib,A2780,urogenital_system,-11.29932873,-1.3960526,-4.2301474,-4.953233,-7.7304316,-2.913466,-6.694018,-4.5631027,2.4872954,1.4857982,-0.7013529,-3.2243707,-7.1441526,-5.9568458,-4.340723,-2.1394413,-4.80207,-0.5258118,0.4172697,-4.408083,0.46423656,3.0091197,-1.2774038,-1.7924947,-3.843689,-0.29499927
vinblastine,MK-5108,A2780,urogenital_system,7.727032128,3.6424234,1.2663132,-1.9125178,1.6277761,3.2566392,0.47665793,2.8134224,6.3920417,7.311053,7.1410995,1.0920849,4.4629383,-2.2136996,0.0551093,4.2486305,3.0365171,0.4586514,4.1959095,3.2845058,-4.6450887,3.5800924,-2.4892302,-0.5389746,-0.7199861,6.776989
vinblastine,Sorafenib,A2780,urogenital_system,4.338369925,2.0889864,0.9890728,0.99079365,-1.5121224,0.19710259,0.25571173,4.8503776,1.5886749,6.343338,1.0859733,3.5434394,2.9262054,1.1447443,3.8224604,3.6665218,2.6956837,-0.4261923,4.655376,-0.103217736,-2.632892,-0.07907493,0.56874424,-0.9525569,-0.5367751,0.37845382
vinblastine,temozolomide,A2780,urogenital_system,-43.47641106,-9.183031,-13.165355,-12.743212,-15.298787,-14.721442,-34.987114,-4.790666,-19.337816,-10.294855,-23.4615,-14.555714,-15.690938,-21.268991,-27.689009,-20.069796,-17.511816,-17.656937,-11.099089,-16.28451,-17.749641,-14.387488,-15.684126,-17.235834,-24.401016,-22.20542
vinorelbine,915019-65-7,A2780,urogenital_system,6.794448704,4.161674,4.538818,6.1799874,5.836103,4.995939,4.720817,3.9954464,3.7466202,3.5220022,4.4871235,3.4361389,2.6302648,4.0283594,5.035005,3.5567787,5.862245,6.581946,3.8207936,5.949668,4.9544373,3.0374389,4.1606617,6.2443614,4.0983434,3.2438977
vinorelbine,Sorafenib,A2780,urogenital_system,-0.601891662,2.036119,0.5918542,1.2004322,-3.3880095,-0.6098805,-1.8380791,-3.4759514,-0.6036539,-1.2847065,0.21331663,-1.32891,-1.7372633,0.5337968,-0.13078606,-1.285071,3.240279,1.3538435,-2.0663059,-3.1615055,-1.0392472,-0.6959671,-1.7492458,1.9816469,1.9593831,-6.3463984
Vorinostat,915019-65-7,A2780,urogenital_system,6.822109181,5.7930064,7.09058,10.420871,8.972578,8.207318,11.304969,7.102517,7.5051937,6.521029,7.0419407,1.3978623,6.534306,7.7672844,10.091824,8.908963,9.781621,10.257463,6.8419538,8.877607,9.555448,6.925434,6.5391846,9.576056,9.194398,5.615242
Vorinostat,Bortezomib,A2780,urogenital_system,-1.337828371,1.6177967,0.257323,-1.4516371,0.59362924,0.5178251,-0.002231401,-0.40267143,-0.3730583,2.1086137,2.0538402,1.3928884,0.05131344,-0.07276776,0.8326427,1.0122665,0.671139,2.4348955,1.5516932,-1.0328882,-0.47015887,1.4662136,0.12238421,1.2036741,-0.8317778,0.39972958
Vorinostat,MK-5108,A2780,urogenital_system,3.858897273,3.7772706,7.988135,7.381537,8.515637,4.0249243,6.1972227,6.578701,4.724767,4.5506816,7.668261,3.3898513,-0.51003087,-1.2108566,0.17791483,4.5260363,0.97010064,9.901953,10.34697,4.3088565,1.8495061,6.8888454,5.639075,1.5040662,0.20526427,7.916503
Vorinostat,topotecan,A2780,urogenital_system,5.9915629,2.8776689,3.1976867,5.4105673,5.763646,3.9414513,7.4115825,2.8500805,3.1679437,3.30734,6.8853345,2.8261762,4.9266295,2.9233897,3.9877737,4.836137,4.3622084,6.4099617,5.697181,3.9751272,3.8001103,3.8518488,9.348721,3.3736746,6.679795,2.017739
