Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
Veliparib,891494-63-6,T47D,breast,695.5,-6.3833504,2.2572918,3.6150062,-2.973281,5.511276,3.380561,6.6040473,2.8328686,-3.5749688,3.3064172,-0.015537899,-4.070027,1.6389631,-7.3249917,2.4970765,-0.9480057,4.5890036,2.8921645,2.607005,6.9093285,6.3605795,-3.8873212,-1.0549192,5.1782956,8.280278,2162,2641,2219,2432,2219,2641,2626,1902,2162,2203,2001,3226
MK-1775,915019-65-7,T47D,breast,109.5,11.846165,10.928029,11.320472,9.122743,9.24209,11.569113,8.995698,7.9827237,4.263422,5.3836393,10.304584,14.363606,12.609954,9.793896,6.614126,8.159415,8.072908,10.69111,8.720281,6.1562123,12.635316,9.431881,11.144335,10.864667,13.336831,171,159,196,167,196,159,157,140,171,200,220,221
MK-1775,Erlotinib,T47D,breast,1955.5,6.731342,3.8886871,5.340467,2.3347683,4.3555536,4.8021374,5.4090085,4.5490775,4.1728806,0.21633986,7.6461315,7.5253415,4.0404816,5.127514,7.3915963,2.858946,4.007367,6.087421,1.4711614,4.5191817,9.366926,4.687807,4.8566794,7.0829806,5.786552,916,886,982,877,982,886,865,925,916,992,875,972
MK-1775,topotecan,T47D,breast,3651.5,1.1404526,3.4936452,-5.0617723,-2.1162708,-0.67240334,0.007811382,3.7949646,4.165686,-0.5813541,-5.122995,-6.6905255,-0.011424974,0.47335467,-1.3449202,6.036709,-2.290624,-2.6602752,2.8170195,-3.551648,-3.1430175,2.2548354,0.7237064,-7.6021137,2.473517,7.2756863,2851,3135,2890,2991,2890,3135,3122,2861,2851,2879,2813,3177
915019-65-7,Eloxatin (TN),T47D,breast,173.5,-2.3671677,-0.68041754,1.1546898,4.305127,3.707055,-0.033499226,-0.66806597,1.5785311,7.4805994,4.4881754,-5.4626737,3.3845785,9.95672,1.2100024,1.3908261,4.8906155,5.6760426,6.793423,-0.7068624,1.9010115,2.440957,5.376017,2.2386255,6.0355363,-1.0217888,1893,1990,1854,1959,1854,1990,2006,1982,1893,1849,1808,2301
Bortezomib,Dasatinib,T47D,breast,4323.5,-6.266239,-10.023702,-6.7092376,-7.466335,-9.22867,-1.0733111,-2.8904083,-13.761121,-5.5569835,-5.9814115,-9.263968,-4.369117,-3.841392,-4.445813,-4.332226,-14.030856,-6.368842,-14.677511,-3.1647979999999998,-2.133377,-4.172023,-7.3764377,-6.847275,-6.2084856,-4.138399,4509,4371,4434,4416,4434,4371,4377,4416,4509,4433,4520,4243
Bortezomib,7-Ethyl-10-hydroxycamptothecin,T47D,breast,2079.5,-5.2769504,-6.4895725,-7.847862,-2.9737332,-7.6687684,-3.7058918,-4.7095537,-1.3527367,-8.286909,-10.928322,-7.6517286,-2.8383996,-7.834595,-11.548315,-4.7117066,0.6003227,-3.3348622,-13.31895,0.03711088,-7.7381697,0.02330403,-3.9892852,-3.8875477,-5.868841,-9.005991,4323,4218,4302,4291,4302,4218,4222,4291,4323,4303,4342,4101
Bortezomib,topotecan,T47D,breast,4171.5,0.69826996,-8.616732,-7.1089945,-2.4215257,-5.2718577,-1.5034267,-10.867263,-10.296747,-8.168444,-7.0158677,-1.2006979,-3.7978404,1.1938276,-7.785599,-0.4085927,-1.0746605,0.42421567,-13.835458,1.1215696,3.9539342,0.8568796,-4.3637424,-11.52223,-0.21139938,-2.24754e-4,3823,4021,3981,3982,3981,4021,4035,3831,3823,3990,3900,4175
Carboplatinum,MK-1775,T47D,breast,1941.5,-1.662789,2.0527015,0.015397422,1.23409,0.41229084,-1.406275,-1.5903109,0.39969793,-3.0996804,4.0984783,1.2095277,3.5864642,-4.103288,2.1073575,0.3223111,1.5460794,-3.0961165,-1.6060264,0.65214944,7.533813,0.37831116,3.0198101999999998,8.785463,1.7413051,3.385862,2430,2301,2385,2378,2385,2301,2294,2595,2430,2384,2452,2303
Carboplatinum,Dasatinib,T47D,breast,3239.5,0.32680216,-10.349009,1.4797791,-4.9850483,-2.3841872,-1.2049752,2.0154006,1.0655004,-4.6705694,-5.1770597,-4.0118184,4.2749677,-2.3642938,0.6498461,-1.4909273,2.7656262,-1.2155055,-1.1085143,-5.5356,-2.5335314,-1.1439519,-6.8169117,-3.7370858,-0.658416,0.6257625,3456,3421,3479,3434,3479,3421,3423,3423,3456,3475,3465,3825
Carboplatinum,Erlotinib,T47D,breast,3453.5,-6.897493,-8.2686615,-3.9631858,-5.07384,-8.208319,-10.838566,-10.023495,-3.262746,-3.9836893,-7.746368,-5.611799,-1.7796737,-6.031721,-6.768035,-5.375732,-2.766909,-5.0731936,-10.754805,-11.818544,-10.905909,-8.859331,-7.786372,-11.367598,-6.9244747,-4.969685,4587,4341,4476,4463,4476,4341,4345,4538,4587,4483,4606,3913
Carboplatinum,L-778123 free base,T47D,breast,2715.5,6.43025,2.8894956,2.45577,1.7295351,4.734116,3.8584049,1.4373927,5.782132,3.9928224,2.9038305,5.5210667,8.402908,2.0239494,7.034609,0.12511134,3.9618766,-2.1870081,4.9794664,4.6819186,-4.7773113,-2.7575758,3.0591333,6.444352,4.2305894,1.9306312,1583,1756,1606,1662,1606,1756,1737,1458,1583,1605,1518,2036
Carboplatinum,891494-63-6,T47D,breast,3643.5,0.5264104,-5.3144636,-3.4421766,-8.586434,-6.9439607,-15.634802,-4.579443,-2.5748394,-13.195338,-1.6028516,-8.20531,-8.2494545,-9.59722,-0.9678806,-9.817481,-1.9012605,-1.9591328,-1.4182327,-5.022967,1.5949743,-1.9415932,-1.9454343,-5.862802,-3.158337,-0.012906238,4109,4173,4172,4153,4172,4173,4178,4012,4109,4167,4104,4240
cyclophosphamide,Dinaciclib,T47D,breast,5343.5,-38.238495,-41.88078,-41.754135,-42.707306,-39.403534,-28.659252,-31.200127,-20.467434,-23.817934,-37.20908,-27.754303,-32.746437,-30.931286,-22.272064,-29.266315,-25.187445,-40.67207,-36.537033,-25.696592,-24.123594,-27.68856,-20.166628,-15.567929,-37.714962,-41.92161,5487,5474,5488,5469,5488,5474,5473,5435,5487,5487,5270,5563
Dasatinib,geldanamycin,T47D,breast,3119.5,4.126585,3.570966,5.7183976,4.3423347,6.4921036,4.8403864,8.908599,10.259766,5.5484495,4.7339125,11.018658,1.079687,7.1570864,4.4234805,1.7365905,2.822079,3.8901374,3.9344509,6.8648715,5.9266033,5.010594,3.251754,1.4057788,2.620048,6.0431366,957,872,968,914,968,872,860,1140,957,969,952,872
Dasatinib,Sorafenib,T47D,breast,1083.5,3.9960015,1.1220232,9.400358,9.7856655,7.786021,7.436553,8.020803,8.581164,1.0918707,5.449589,4.295781,10.05824,4.044831,5.5729117,5.988999,6.320758,8.150705,8.527969,5.1604233,7.1697907,6.190911,8.781217,7.336928,6.166915,3.5820506,593,559,623,580,623,559,553,637,593,618,587,634
Dasatinib,topotecan,T47D,breast,1805.5,2.119674,3.4497588,4.119906,4.1863136,1.8492424,0.8193869,4.0461135,3.2365105,3.2913995,5.5308127,7.1550703,7.3706484,1.4991744,2.5077353,2.334181,6.7751603,6.5564156,7.1411853,5.790902,-1.8317763,7.6827593,2.935591,-2.9458015,6.8402376,4.091857,1396,1268,1362,1372,1362,1268,1265,1514,1396,1377,1297,1394
dexamethasone,Sunitinib,T47D,breast,1637.5,2.9509845,3.5755684,9.128521,7.4340715,7.8085546,7.611782,3.5597763,-1.5446464,-0.29145706,1.6613797,-4.49245,5.672685,3.7810695,8.65465,3.3149192,0.32821563,0.22104406,-3.6568754,3.768394,4.376806,-1.0736146,5.1103797,6.143787,-0.7018951,1.0432518,1706,2037,1686,1875,1686,2037,2030,1493,1706,1657,1661,2439
doxorubicin,Dasatinib,T47D,breast,1863.5,1.8271871,-0.30441952,3.9261954,-1.486672,-0.99963206,3.088762,-0.025256243,-2.135118,5.3160877,0.89808244,0.076257184,4.597359,-1.599853,1.6502591,2.7765703,3.2454495,0.59858334,-10.657338,1.1606456,-7.6190605,3.191021,-2.5346274,-2.8322954,3.246811,-2.3890653,2678,2772,2726,2742,2726,2772,2795,2547,2678,2742,2696,3121
doxorubicin,MK-2206,T47D,breast,819.5,-8.127577,-5.825981,-1.2284062,-3.094959,-2.131605,5.8522334,2.5238252,3.25697,0.25266552,0.79794437,-0.5167796,0.11144495,-3.6490724,1.0457971,5.2335,0.79379785,0.20699312,-7.3145285,9.931038,5.074493,3.6439683,2.5215847,5.549086,6.4580894,0.3661667,2432,2908,2481,2695,2481,2908,2888,2582,2432,2456,2275,3402
doxorubicin,Sorafenib,T47D,breast,4249.5,-4.8756332,-2.6263437,-0.24084198,-3.0158389,-0.85397744,-2.8026307,3.1318862,-8.441513,-0.55484015,2.035796,-5.6766243,-5.225196,-4.2866054,0.4833738,7.7720957,-0.8869364,-2.7382417,-3.8958697,3.83822,-10.2814665,-2.9878924,-2.8929572,-3.2163212,-0.41563323,-4.0182385,3536,3582,3554,3599,3554,3582,3585,3797,3536,3537,3521,3754
doxorubicin,temozolomide,T47D,breast,5673.5,-46.383564,-50.21338,-39.87698,-49.788055,-60.099483,-49.630074,-43.065468,-28.391376,-39.69169,-36.941406,-50.185272,-32.597073,-49.44598,-13.60008,-23.323034,-39.68817,-41.398308,-40.83623,-38.170082,-25.81711,-29.956392,-45.079277,-59.005665,-30.826437,-54.95169,5604,5632,5611,5622,5611,5632,5630,5608,5604,5617,5271,5650
Erlotinib,Dasatinib,T47D,breast,1915.5,5.131186,1.5429387,4.411524,4.750483,5.180141,6.4504585,6.7089195,5.7637134,0.6961295,2.8043015,6.6687636,9.518114,3.3313537,4.7551103,5.3390317,6.368663,6.2840376,3.1845372,2.4089391,2.388245,7.2346764,8.820137,7.3125806,5.7942553,5.8253746,880,738,935,829,935,738,741,934,880,942,873,976
Erlotinib,topotecan,T47D,breast,1951.5,5.8562655,4.0543776,5.2254515,6.9337106,5.030793,5.894029,5.4531536,5.699591,-3.119049,-0.38404912,3.3273134,4.4632025,2.9973397,1.7414376,5.2878003,3.0464115,4.048871,-1.1823034,2.6456037,5.315739,6.9760923,8.089532,4.9785056,4.88563,10.86287,1191,1256,1198,1218,1198,1256,1248,1009,1191,1209,1119,1350
etoposide,Dasatinib,T47D,breast,3543.5,5.785772,2.5509737,6.2391853,3.647357,0.28380582,7.3793974,1.3303729,1.9143736,6.7546186,3.1525395,4.014883,6.294784,2.3681822,3.5349228,0.9965386,9.043179,6.241171,-0.4915262,1.8532648,2.2773151,5.3646483,3.5126772,5.1003633,4.337115,-1.2515551,1453,1326,1446,1401,1446,1326,1329,1616,1453,1449,1395,1541
etoposide,Dinaciclib,T47D,breast,1573.5,3.9271653,2.1293285,1.7166129,4.1078305,2.2993531,1.0675387,3.874738,2.4484932,3.257713,3.3537714,1.491161,3.8967044,4.2994213,-0.025055941,1.4797585,1.9745905,3.4956758,0.022068972,2.972051,4.765395,-0.17644612,4.671719,-0.15823147,1.5512503,-2.4288976,1948,1695,1934,1828,1934,1695,1713,2061,1948,1941,2019,1708
etoposide,MK-2206,T47D,breast,1177.5,3.8945136,1.537311,4.3768425,1.1967918,8.3531475,5.2609487,3.510813,3.1487353,7.882762,6.5834045,5.861527,10.575112,-0.5416595,7.859573,2.437157,5.240652,4.9122005,4.3462677,3.92725,6.333819,1.1959455,4.0272875,5.70266,2.7324386,1.291271,1145,1045,1168,1123,1168,1045,1070,1263,1145,1154,1170,1234
etoposide,Deforolimus,T47D,breast,1045.5,12.818705,9.119057,9.475313,10.891478,10.532359,9.325732,7.618455,8.291547,9.954419,9.2569275,14.611166,14.154412,10.924423,9.559515,5.896747,12.159792,9.215737,9.322002,12.667131,10.831859,4.5796294,7.9541836,8.802092,9.419553,4.3521996,183,192,201,180,201,192,192,215,183,203,270,183
etoposide,891494-63-6,T47D,breast,4347.5,-18.278088,-21.346138,-25.697704,-12.917793,-9.839288,-11.895678,-11.027938,-9.445124,-15.35515,-25.115795,-12.979232,-12.444015,-15.98439,-10.147803,-5.4077826,-30.733974,-21.256483,-10.093028,-16.143553,-25.387693,-15.285782,-12.242476,-8.999156,-24.63423,-18.277283,5069,5028,5036,5036,5036,5028,5027,5007,5069,5034,5101,5124
geldanamycin,Sorafenib,T47D,breast,493.5,3.1211128,5.456229,7.329158,8.076636,6.914003,-0.07969965,4.152279,8.809508,11.079305,6.217332,10.407087,3.1948724,6.9701524,3.4844735,8.971219,7.613541,8.323866,2.7349634,8.214912,9.243577,4.909049,5.6940584,-1.6094751,5.026834,3.3253946,761,806,728,789,728,806,795,753,761,741,732,812
gemcitabine,Erlotinib,T47D,breast,1927.5,-4.4953113,-5.5061655,-2.199958,8.3985615,2.743271,1.6937037,6.6271906,2.4651482,1.2642539,2.6554413,-2.6242254,0.3205819,-2.268648,-2.7202814,-3.959144,1.2201153,6.4008083,-1.2287338,3.178228,3.7954006,-1.3122971,4.549982,5.602192,-3.5316195,4.395466,2408,2673,2410,2573,2410,2673,2646,2321,2408,2386,2304,2949
gemcitabine,Sorafenib,T47D,breast,3111.5,-5.1348433,-3.3798916,-10.236478,-2.7370949,-0.68507695,0.84482527,4.828236,-8.765675,-1.095114,-3.6395972,-12.978302,-6.9078383,-6.42203,-1.0602969,-4.8205724,-7.0847206,-1.8421419,-4.8335943,-1.2610149,-1.9140915,-9.27945,-1.7719672,-0.92455447,-2.5374694,-4.861327,3973,4113,4015,4034,4015,4113,4104,4013,3973,3995,4005,4152
L-778123 free base,Dinaciclib,T47D,breast,3309.5,-4.987637,1.9167438,-8.392867,1.725938,-3.6329117,0.7119724,-5.166751,-1.870483,-0.42669696,-5.0348067,-1.1450421,5.0515323,4.4174714,-8.058879,-3.5744066,-8.59822,-0.9101406,-2.8254762,-4.6483135,1.2105823,0.34389037,-2.7578838,-1.8261735,-0.66701186,2.1762495,3439,3557,3471,3503,3471,3557,3561,3419,3439,3482,3401,3563
L-778123 free base,etoposide,T47D,breast,2513.5,2.0861795,-1.1016289,-4.4397364,1.6280144,1.8872666,0.27054024,-0.5963548,5.631938,4.24322,-2.3288622,-0.26207355,6.8011365,3.1219888,2.7913985,5.0479302,3.57709,0.007780686,3.394453,-0.07330264,-0.66810316,-0.4268456,3.6356142,-1.8731177,5.1351457,-4.5372086,2296,2280,2264,2302,2264,2280,2289,2448,2296,2264,2303,2543
L-778123 free base,geldanamycin,T47D,breast,609.5,2.235365,-0.8098908,4.310148,5.7337794,9.026307,6.3857365,10.252945,3.216596,4.8460293,3.5411942,8.108465,0.8519824,7.2268844,-0.31398365,6.4732413,4.369068,10.34558,1.275636,15.1390705,7.750918,-1.6947498,10.378764,6.668152,8.359898,0.9269565,1023,1308,889,1176,889,1308,1303,896,1023,861,1057,1775
L-778123 free base,Lapatinib,T47D,breast,831.5,9.866781,3.8627315,1.0636542,3.7983344,7.4868307,10.172506,3.5875595,-4.280198,5.3413825,3.763203,0.6067569,4.7449193,0.6454861,6.662893,5.377886,0.35935742,4.7854047,5.4601264,7.594468,3.6668215,2.2823694,11.252586,3.7599165,6.0408287,3.0402663,1208,1417,1197,1320,1197,1417,1412,1291,1208,1153,1269,1352
L-778123 free base,MK-2206,T47D,breast,779.5,15.259212,4.898731,7.2238126,7.347402,11.107626,12.272865,11.414082,5.0991282,9.260289,13.772984,5.7732224,15.501568,5.8572574,11.207585,7.763867,10.0520935,9.965684,8.448814,7.9684873,11.523549,8.554973,13.134336,9.8654375,3.6180463,12.409031,235,195,217,228,217,195,213,192,235,210,351,329
L-778123 free base,7-Ethyl-10-hydroxycamptothecin,T47D,breast,2255.5,3.4519143,0.88746995,2.9745114,4.3973455,1.0063887,-4.930512,-3.9626899,4.352355,-1.9397614,-3.1351628,-0.5934441,11.330617,1.1200906,-4.770321,2.2606974,-2.6693902,-4.8699684,-9.310108,-2.8848476,1.7173065,2.0284412,-1.549862,-16.444695,-0.9144219,6.1927447,2911,3708,3004,3282,3004,3708,3679,3057,2911,3041,2768,4058
L-778123 free base,Sorafenib,T47D,breast,533.5,7.349107,8.027906,8.575083,12.609686,11.099901,5.2209215,8.244278,11.425933,8.676184,11.76005,7.909853,9.255614,7.0741363,3.7996595,5.0976834,1.1012518,13.707818,10.286976,16.821892,12.690714,8.358832,11.50301,9.3106165,5.989758,4.682138,304,459,272,324,272,459,431,339,304,270,440,369
L-778123 free base,topotecan,T47D,breast,905.5,8.381646,1.7504826,1.6051109,6.7870145,6.270857,-2.5378084,3.3191035,4.4238114,1.1791807,-1.4273274,0.7200128,8.185763,5.105739,-1.0466255,8.281973,0.7173387,-0.6724984,-3.5776856,1.4559205,1.6806147,3.1302726,-3.1649365,-20.691013,0.17697471,11.390839,2066,3560,2121,2561,2121,3560,3541,2234,2066,2137,1876,2763
Lapatinib,Dinaciclib,T47D,breast,1841.5,1.2584541,0.93595225,3.424869,1.583041,4.6227517,3.048058,0.9739617,-1.1188751,1.9869475,-3.946408,1.144404,-2.6377912,3.1377938,-2.288716,5.3879914,6.565903,3.0750778,2.062829,5.4645963,4.8576646,6.1743402,2.240941,-3.5002007,0.9454441,-0.38290143,2114,2068,2100,2103,2100,2068,2059,2125,2114,2093,2056,2367
Lapatinib,geldanamycin,T47D,breast,3425.5,7.437291,5.830923,8.551102,9.823057,8.9226055,4.1547146,2.9362206,10.301282,7.2184057,1.0947437,1.4282687,2.3057618,7.1909213,2.922362,6.334693,4.3969836,2.2341552,4.380071,11.383339,-1.3913935,2.08457,4.5304585,-0.32544193,-2.4936929,5.9652276,1137,1369,1064,1280,1064,1369,1350,1107,1137,1061,1135,1794
metformin,915019-65-7,T47D,breast,2283.5,-5.779455,-7.9894667,-3.7846549,-2.2814157,-4.0606914,0.56421596,-8.528191,-3.3085597,-3.0475647,-2.1275873,6.681822,-3.5846317,-1.4861742,1.8380027,-2.0022564,4.2168293,4.190511,0.81992173,0.040839627,-1.8646684,-5.045218,-3.288009,-9.642932,-2.3283901,4.10854,3436,3498,3514,3551,3514,3498,3496,3653,3436,3502,3418,3631
methotrexate,Lapatinib,T47D,breast,4523.5,-10.792363,-4.678315,-2.4596684,-0.75027406,-5.024664,-27.131716,-10.638848,-13.3876295,-10.168508,-1.9910469,-7.2871175,-15.840311,-8.446938,-13.052065,-6.2698064,-3.1353786,-11.159637,-4.409657,-1.9865904,-9.5549,-2.6454008,-7.6715565,-9.833188,-7.310004,-7.5525064,4608,4701,4588,4620,4588,4701,4701,4611,4608,4598,4635,4832
methotrexate,391210-10-9,T47D,breast,4691.5,-7.916743,-16.111504,-9.489075,-7.367929,-10.330968,-17.784082,-10.025556,-17.085133,-9.049923,-8.719019,-12.084087,-8.427238,-2.4396317,-8.735844,-7.9034476,-15.879003,-12.511838,-7.984807,-13.379985,-7.6311684,-4.5973897,-7.2803526,-0.42089972,-3.3229103,-3.7711089,4697,4613,4675,4662,4675,4613,4613,4677,4697,4675,4667,4696
methotrexate,Vorinostat,T47D,breast,3431.5,-0.51038635,-1.5413471,-1.1912515,5.2423534,2.3329177,-2.8586903,-2.1050313,-1.2034187,0.1415653,0.8716611,-3.4755843,-6.4343777,-1.0885093,-5.4147587,-3.747166,1.4393532,-0.15916036,-3.8707972,2.695832,-1.6097711,-3.1088839,-1.4955871,0.0592129,-0.5139019,-4.3870583,3356,3191,3280,3265,3280,3191,3176,3344,3356,3285,3302,3008
mitomycin C,MK-1775,T47D,breast,2293.5,-3.70407,-0.5748092,-1.4289255,-2.941916,-1.5786245,-3.3516872,-4.7341332,-0.6297206,-13.443191,1.2764305,-1.1921908,1.9793764,-2.520994,-1.2323941,-1.7825128,5.974237,-0.19741638,1.2153745,-2.2896543,-2.0664847,-0.21070154,-1.3344941,-12.8034115,-4.0341773,0.8355604,3477,3562,3529,3514,3529,3562,3568,3478,3477,3525,3357,3900
mitomycin C,Bortezomib,T47D,breast,4951.5,2.1180522,-0.6693022,-2.2222683,1.4235605,-2.0467484,3.0455606,-1.1731479,2.6610994,-2.1487517,2.0462284,-0.060298096,-2.6404877,1.1406852,-5.291637,4.9266615,-4.584066,1.6376234,-1.3702724,-6.7262387,3.7457442,-7.2674613,0.32922432,-4.4944577,-1.7080455,-1.5164099,3122,3098,3140,3170,3140,3098,3094,3233,3122,3124,3067,3401
mitomycin C,geldanamycin,T47D,breast,3639.5,-13.276723,-12.25523,-8.008422,-6.4545445,-19.877628,-8.526217,-2.4324024,-1.4124962,-11.778343,-10.036611,-9.98228,-4.6817555,-8.197997,-2.3499372,-18.468052,-12.524116,-8.379291,-2.4033217,-12.140921,-9.013482,-16.988886,-8.707619,-5.6548686,-15.356584,-2.0248072,4670,4652,4686,4672,4686,4652,4653,4693,4670,4678,4704,4944
mitomycin C,391210-10-9,T47D,breast,2311.5,-0.27987865,-6.9705544,4.76568,5.8925524,0.9887656,1.5322315,1.1757703,2.4277565,1.9635389,2.772077,-6.8436036,-0.83079106,5.323492,2.8216512,-4.755148,2.5685594,0.68769735,0.24827102,-2.1395814,-2.4961913,-0.6121364,5.7145367,-5.028214,4.9429383,0.7460848,2529,2754,2576,2649,2576,2754,2748,2443,2529,2575,2364,3347
mitomycin C,Sorafenib,T47D,breast,4117.5,-2.5561163,-1.1894372,0.092402615,1.5517545,-3.294536,-4.2038736,-0.8701767,-8.118457,-3.202778,0.00774109,-12.066519,-3.621729,-5.8049183,1.0416859,-0.6764632,-6.034999,2.8406805999999998,1.685878,-3.4367368,0.45670018,1.3281868,-6.0016723,-1.6840961,-4.370111,-3.956474,3609,3676,3661,3655,3661,3676,3684,3670,3609,3639,3676,4067
MK-2206,Veliparib,T47D,breast,3659.5,2.3477054,1.6209508,2.1344182,-5.452967,-3.9941063,1.2009724,-5.5079618,-1.046631,-4.5974045,-4.03063,-3.6149616,-6.4630904,0.78814816,-7.5103736,-9.248418,-9.835816,-6.762889,-4.1479278,-3.929342,-5.3026576,-3.6961725,-3.0367675,-3.2355607,-3.3641272,5.03333,3808,3878,3835,3866,3835,3878,3865,4022,3808,3831,3626,3591
MK-2206,Deforolimus,T47D,breast,1319.5,12.527661,11.499912,16.809175,10.148506,12.93339,14.655944,16.23158,12.316522,14.364148,14.167658,12.248049,13.210914,13.5809355,17.960684,13.401902,9.668742,14.345609,13.51409,11.278498,16.863644,11.189166,11.143334,14.3078165,9.270909,13.88781,38,26,54,37,54,26,32,61,38,54,5,36
MK-2206,891494-63-6,T47D,breast,4461.5,-2.478712,-3.8011615,-5.130992,-4.2932644,-10.939753,-4.0620728,-12.207004,-4.6916375,1.0148509,-3.5915382,-4.800452,0.64942116,-1.9717937,-3.0288482,12.574484,-2.321455,-6.7853346,5.420102,-2.0017269,-9.467383,-2.2662144,0.5796763,-5.6414137,-2.0096266,-2.7713885,3757,3852,3781,3870,3781,3852,3858,3880,3757,3764,3693,3979
MK-2206,391210-10-9,T47D,breast,1155.5,7.2890444,6.6294146,8.111769,8.258779,7.331686,6.4102755,9.072019,7.6711226,1.1366804,2.3442683,3.6497579,9.510899,1.6291318,11.052158,1.3944919,5.647677,6.644675,5.9328175,6.2910566,7.5635834,5.452589,7.1561255,11.821128,1.2688248,9.321269,662,686,649,683,649,686,678,544,662,637,601,835
Niraparib,Deforolimus,T47D,breast,195.5,7.6985908,1.6798121,10.546065,5.198851,6.4657407,4.4600763,12.101426,5.6848173,14.007314,11.19275,8.017445,5.292661,8.91162,8.621147,13.555683,8.009586,10.4595,10.902421,5.029931,9.513475,9.255991,7.811819,6.999154,6.1064324,4.955054,374,351,367,378,367,351,349,410,374,364,473,344
Niraparib,Sorafenib,T47D,breast,331.5,3.9919317,3.9862645,8.696882,8.922335,4.691882,2.4812992,3.7626731,17.620337,5.1932817,3.0629318,12.130367,5.1381903,3.2491527,5.091173,4.422054,1.423659,9.136227,5.441307,10.964631,9.194702,5.847377,2.457097,4.9616995,5.9425607,5.688939,763,746,689,735,689,746,739,889,763,683,800,738
Niraparib,topotecan,T47D,breast,3599.5,0.4535654,9.354396,0.40715554,5.1412253,2.2497063,-0.23604123,2.0875094,3.3583086,0.7430404,1.3567033,1.8197092,8.498449,-2.402622,-2.1654665,0.72414595,-4.7067094,-3.574545,1.882076,1.5994036,-2.374211,1.5626633,-3.514981,-8.101226,-7.080262,1.1366748,2666,2881,2648,2788,2648,2881,2895,2597,2666,2654,2695,3322
MK-5108,Deforolimus,T47D,breast,327.5,8.20004,4.998934,7.996896,8.005543,2.37261,1.6869832,2.6520088,2.13824,4.473695,6.9889364,-1.9159393,2.273587,7.5224056,7.9219027,3.0134711,6.184263,8.408398,12.234987,4.776641,7.0588803,8.310308,5.5738916,3.6397932,7.125988,0.9550322,921,1075,892,988,892,1075,1079,807,921,883,868,1177
MK-5108,7-Ethyl-10-hydroxycamptothecin,T47D,breast,3941.5,-1.5835978,0.58600354,2.1008863,-0.45116818,-0.09469871,1.9611413,-3.5534394,4.8595076,1.4445373,1.7687815,-0.51526046,3.6412768,2.5116363,-4.991788,-2.3784118,0.39394435,-0.44097698,-3.317948,6.0997605,1.5289079,-2.1751127,1.60014,-4.2746143,1.3685061,-4.666151,2797,2694,2751,2749,2751,2694,2698,2690,2797,2761,2762,2644
Deforolimus,Dinaciclib,T47D,breast,311.5,12.124714,7.735346,9.252325,8.79572,8.828016,7.915799,5.6503983,4.5315704,6.02562,9.890111,7.816208,8.462607,12.98164,8.575716,5.624416,8.367365,11.176212,9.963445,6.324448,9.425364,11.7490635,8.483511,9.820245,9.81509,0.12825309,325,370,331,349,331,370,371,332,325,332,306,327
Deforolimus,geldanamycin,T47D,breast,519.5,9.99792,5.5702257,5.229535,7.3804507,6.077432,-3.1932662,1.7594806,9.376323,5.049153,6.116013,3.8806748,5.3648157,9.321518,9.699108,8.452909,7.400187,7.932583,5.6146,9.036885,5.8090677,8.071661,10.79073,6.9831724,4.0910277,5.6625648,595,699,596,658,596,699,693,665,595,604,500,571
Deforolimus,891494-63-6,T47D,breast,3483.5,-1.1512127,-3.9565237,7.5594106,-1.7408813,-4.523725,-0.61664546,-7.5636225,-1.9777327,0.7712141,1.4156514,-8.647766,3.14053,-0.6863872,5.4010706,5.6031575,0.47538885,5.599128,2.8426611,-1.1247637,-5.6996675,6.031086,-1.8041763,-6.6546774,-4.115581,3.173195,2831,3226,2924,3121,2924,3226,3219,2996,2831,2905,2533,3480
