Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
gemcitabine,Veliparib,MSTO.211H,lung,4515.5,-26.169703,-20.45254,-32.43527,-16.91845,-26.26244,-29.556662,-14.848328,-34.18248,-27.180414,-20.692598,-16.863914,-20.777607,-20.445538,-20.703825,-25.586123,-21.625355,-33.945854,-12.79142,-22.741842,-6.2343984,-17.436886,-20.89462,-30.801123,-18.700327,-11.643461,4894,4878,4888,4886,4888,4878,4879,4896,4894,4897,4948,5019
gemcitabine,MK-1775,MSTO.211H,lung,867.5,1.3730359,-5.4252334,-1.9935948,-5.7855997,-1.0092723,-6.3499126,3.681005,-1.7994944,-5.1249027,1.5299445,-2.6297393,0.67765385,-5.777499,-5.236927,-4.9434905,-0.29171142,-1.9808344,-3.1914468,-1.5321743,1.6071028,-4.0789223,-2.400646,0.08607205,3.59104,0.5120057,2676,2769,2699,2695,2699,2769,2771,2649,2676,2686,2718,2549
gemcitabine,Niraparib,MSTO.211H,lung,3739.5,0.31224915,-2.0991395,-5.2387443,-1.3053801,-4.5057106,-10.310404,2.1336758,-10.857026,-12.02095,-6.188998,-8.039673,-4.831142,-7.5036917,-10.746752,-14.373738,-14.055927,-7.24512,-5.1408834,-8.074121,0.68229437,-8.547288,-9.569241,-13.3481,-5.2751446,-1.9834828,3654,3722,3711,3716,3711,3722,3721,3822,3654,3699,3515,3558
gemcitabine,temozolomide,MSTO.211H,lung,3087.5,-13.803818,-21.295774,-16.692917,-0.23936298,-8.181005,-0.98986894,-5.920363,-8.3965025,-3.0362096,-2.4422503,-3.1739485,-8.399804,-9.800808,-14.038577,-12.895098,-3.163054,-14.053337,-4.944062,-11.30108,-7.869406,-7.2416353,-12.276492,-10.447936,-6.9467554,-5.0245585,3896,3877,3932,3922,3932,3877,3880,3928,3896,3940,3762,4179
L-778123 free base,Dasatinib,MSTO.211H,lung,17.5,12.005583,13.265444,18.46856,13.770165,13.914521,20.34153,19.686838,16.884737,23.16887,10.401862,10.20695,14.450205,18.779612,15.951531,18.911095,10.326803,12.171317,9.579994,12.489213,16.825607,21.70834,14.900752,10.757471,9.386716,16.360506,29,29,14,31,14,29,25,35,29,15,52,39
L-778123 free base,Erlotinib,MSTO.211H,lung,117.5,9.877828,11.497426,12.441522,15.66395,12.092732,10.413203,9.874835,8.444021,13.0725975,10.920053,6.985293,14.02317,11.098666,10.51295,13.201634,16.511833,8.404337,14.220274,11.854162,14.779608,13.93766,14.246166,12.602151,7.7854853,7.9412107,86,97,89,84,89,97,81,81,86,92,53,70
L-778123 free base,gemcitabine,MSTO.211H,lung,2785.5,2.7468238,3.7970622,-5.3029404,0.8261842,-1.4446285,-4.3863196,-6.869578,-5.840748,0.5669987,4.9843836,0.2753286,11.668879,4.3047795,1.5655411,-0.6006407,0.18654437,6.928519,3.0318313,2.3629344,2.8612218,-0.42765903,7.1898932,-3.034808,2.690084,2.316807,1768,2195,1717,1971,1717,2195,2205,1701,1768,1718,1744,2538
L-778123 free base,891494-63-6,MSTO.211H,lung,1757.5,6.310464,1.1269635,-0.75981647,1.6691394,0.854587,3.9534929,6.6509604,4.6215897,8.926822,2.6064212,2.1159906,7.01891,7.7824306,2.8745513,4.2582746,3.1177218,3.426575,-0.41677117,4.8241773,10.289009,4.198758,-5.1989155,8.270589,2.5760493,3.45518,1056,1187,1040,1117,1040,1187,1185,1097,1056,1045,1109,1281
L-778123 free base,vinorelbine,MSTO.211H,lung,1289.5,3.2717,-2.382238,3.6316276,4.1288147,7.699687,2.1472137,5.273229,-1.645697,1.9661689,7.1038175,-4.077917,-1.2281791,1.6431257,-0.39447537,4.8461404,4.5981884,8.3081875,6.96858,5.769191,7.843454,13.503739,8.839525,2.1629033,4.5291543,5.7439065,1054,1404,992,1189,992,1404,1394,907,1054,973,1006,1791
Lapatinib,Erlotinib,MSTO.211H,lung,5113.5,-13.043592,-0.4463883,-5.8821344,-4.143706,-1.9924209,-12.822099,2.0157428,-7.3385944,6.159897,-3.8281577,-0.48683903,-5.9431257,2.3143935,0.23280689,1.7680514,3.4843528,-10.9661,-6.4189835,1.8528275,-3.2866771,-7.3420663,0.7672864,-0.73006433,-8.181023,-7.6284637,2910,3321,3032,3120,3032,3321,3310,3054,2910,3033,2826,3376
Lapatinib,MK-2206,MSTO.211H,lung,103.5,-6.070674,4.223756,-0.12861505,8.875323,3.4676049,-7.777906,1.0711417,-1.2860854,11.693116,12.755635,1.3604732,7.6255665,4.1633525,-7.918743,-3.9696908,-6.617066,0.77720547,7.218733,-4.3244905,-10.681616,-11.609632,11.310723,-7.440418,6.4772997,0.7753229,2002,2966,1990,2582,1990,2966,2958,1863,2002,1909,1740,3304
Lapatinib,891494-63-6,MSTO.211H,lung,3423.5,-12.880116,-5.0732927,-6.167294,-18.534771,-7.187089,-13.7307205,-15.646782,-2.3451705,-10.37792,-0.08118602,-3.00446,-6.3363366,-12.835128,-14.005823,-8.002226,2.0184371,4.073501,-7.5584292,-6.198537,-7.3019404,-3.41224,-3.7837062,-10.2385235,-11.006406,-3.6851172,3685,3862,3777,3814,3777,3862,3860,3705,3685,3775,3470,3884
Lapatinib,topotecan,MSTO.211H,lung,1905.5,-11.121529,1.6448257,-7.751568,-7.833409,-4.301594,5.0176706,-3.8656478,-8.756728,-1.2677269,-2.3011913,3.3568807,-8.443932,-5.3580976,-0.8311281,-2.53609,-8.814285,0.003860707,6.7362137,-3.5276527,-4.479906,11.56862,2.117272,-14.803132,1.0943174,-10.187803,2861,3241,2952,3123,2952,3241,3239,3074,2861,2976,2546,3599
metformin,391210-10-9,MSTO.211H,lung,2373.5,-29.029316,-22.41897,-25.70747,-25.918264,-13.359687,-29.691847,-24.834995,-62.178974,-26.823702,-25.536858,-51.16733,-15.851622,-33.83169,-30.13699,-17.709358,-32.079033,-26.768263,-21.594688,-17.541187,-40.143185,-25.698969,-18.124811,-50.10943,-51.587204,-27.598948,5165,5325,5207,5249,5207,5325,5325,5086,5165,5211,5190,5132
methotrexate,Bortezomib,MSTO.211H,lung,3023.5,-7.9085994,-12.229404,-6.029224,-11.686269,-12.944087,-10.325073,-7.935891,-5.574589,-4.640116,-7.9634647,-8.821944,-8.7655,-8.509703,-3.5771399,-6.830641,-4.6752505,-6.634613,-7.1180105,-8.635688,-8.646719,-4.0221653,-13.24769,-2.7543979,-4.846047,-6.6761637,3912,3687,3837,3780,3837,3687,3688,3835,3912,3836,3922,3393
methotrexate,geldanamycin,MSTO.211H,lung,3719.5,-10.421118,-11.289196,-7.130887,-9.458779,-15.1428,-13.192896,-10.435845,-5.234986,-2.0548978,-5.4980583,-9.250001,-12.981209,-8.263407,-10.065802,-8.930935,-5.262479,-10.299756,-5.383301,-9.954666,-9.152373,-6.466415,-11.030891,-12.609723,-6.6959834,-4.78592,4042,3866,3968,3934,3968,3866,3868,4101,4042,3966,3979,3612
methotrexate,L-778123 free base,MSTO.211H,lung,3297.5,-3.2442365,-4.1313896,-8.958594,-3.9655855,-8.811969,-3.6843293,-5.7245426,-9.698405,-6.0156407,-4.5418444,-5.2232437,3.4305334,-6.6169147,-7.101378,-3.9492383,-5.244654,1.1741443,0.8116843,0.22208211,1.5209312,-0.8553632,0.10838521,-9.965115,-0.7038861,-4.600279,3136,3139,3136,3159,3136,3139,3130,3248,3136,3142,3082,3023
methotrexate,891494-63-6,MSTO.211H,lung,2409.5,-3.577346,-12.73818,-9.5525875,-15.384018,-3.9781337,-1.4422644,-10.892191,-13.540352,-5.571213,-6.7799797,-11.054794,-2.653578,-10.210359,-4.4380236,-7.7014704,1.5418485,-8.56649,-14.444433,-6.2386093,1.5086393,0.5438378,-3.2480702,-4.603022,-4.5484166,-10.223245,3648,3712,3693,3712,3693,3712,3707,3613,3648,3697,3464,3607
methotrexate,temozolomide,MSTO.211H,lung,4303.5,-16.454718,-20.110983,-19.49359,-8.894721,-12.472229,-5.998257,-14.362031,-18.78642,-16.221373,-11.490575,-6.1433187,-11.270319,-19.576853,-19.080572,-7.801147,-12.731966,-14.092582,-8.292347,-6.429147,-10.098086,-9.259999,-13.498602,-22.264143,-16.016254,-11.196776,4413,4297,4373,4336,4373,4297,4300,4387,4413,4375,4455,4194
mitomycin C,Erlotinib,MSTO.211H,lung,169.5,8.701291,7.5273237,10.940918,14.388808,11.077311,9.145971,10.312273,13.261199,6.957496,8.3336525,-0.3489651,7.4022164,8.981259,9.725394,9.381236,16.770403,10.518872,15.361344,4.793617,12.065262,14.213851,11.388129,8.522679,8.312284,5.038754,217,334,190,254,190,334,325,206,217,190,242,272
mitomycin C,L-778123 free base,MSTO.211H,lung,3515.5,8.593663,4.861638,4.421258,4.0343585,6.982586,3.008489,6.961392,6.560067,3.9312713,8.4912405,-1.2824237,8.954824,7.8225636,7.5538063,3.5394845,4.7638836,7.8022256,8.827908,10.515948,9.873757,13.497556,8.8448105,6.062946,6.6031294,6.315978,506,646,482,539,482,646,652,456,506,479,574,539
mitomycin C,temozolomide,MSTO.211H,lung,3717.5,-9.609544,-4.293048,-6.596429,-7.7484922,-11.208539,-4.0455437,-3.71414,-9.200867,-12.01342,-4.0839257,-6.2788205,-5.2655697,-7.6613274,-9.421489,-11.5048895,-2.9438863,-2.751775,-1.7866827,-0.8051585,6.5939393,-1.589207,-8.283836,-9.590183,-4.432752,-10.592557,3560,3532,3569,3560,3569,3532,3536,3645,3560,3574,3473,3250
mitomycin C,Vorinostat,MSTO.211H,lung,127.5,10.585172,9.026162,10.301811,12.195287,9.282419,9.673719,12.392944,12.198953,7.8067307,13.073654,6.7402687,13.806177,7.503185,12.025773,12.519648,13.570122,9.380052,7.8812604,5.154669,15.8733635,12.5364485,12.778769,9.811196,9.7455015,10.887764,132,116,137,129,137,116,116,129,132,137,54,130
MK-2206,915019-65-7,MSTO.211H,lung,597.5,9.53922,14.1808,8.468821,10.113899,15.493466,11.523201,17.257236,18.987795,19.247961,14.280286,5.5891805,13.734579,17.253313,18.650318,19.782978,3.977493,10.973549,19.29369,14.757879,15.213749,12.319767,18.90618,13.356133,17.75995,16.909578,61,129,30,73,30,129,121,23,61,30,55,81
MK-2206,Bortezomib,MSTO.211H,lung,875.5,11.444147,15.468184,7.1328278,9.916061,14.745293,14.038749,11.90856,11.170093,11.850973,13.332362,3.334072,8.450559,8.965283,11.712984,14.320898,4.6927752,11.400475,13.867361,6.5952067,15.444768,13.159136,12.162295,8.80861,9.165327,6.2980714,154,169,132,166,132,169,165,125,154,131,56,224
MK-2206,Erlotinib,MSTO.211H,lung,1.5,7.19616,13.540919,14.873843,16.733456,19.219408,10.90947,14.204419,7.8929386,17.181915,14.741225,2.2277687,18.72322,14.913153,14.200058,13.9289055,8.982138,-2.1781015,8.451025,11.108394,16.576183,11.225734,7.1937146,11.918867,10.792171,14.907681,173,468,83,255,83,468,465,57,173,77,449,182
Niraparib,Dinaciclib,MSTO.211H,lung,1193.5,0.18819721,1.9014671,-3.3477883,-0.13038543,-4.8520923,-0.9712619,0.5429373,1.2430652,-6.6596456,-5.978187,-3.7953298,-1.8735247,-2.4073815,-13.405436,-2.2717612,-3.540277,-0.35605583,2.0424356,-0.6886972,2.6057677,-2.0679178,2.2499602,-4.9816813,-1.3332623,1.5627589,2637,2827,2677,2719,2677,2827,2828,2574,2637,2687,2691,3029
Niraparib,891494-63-6,MSTO.211H,lung,909.5,-6.5546093,-4.540111,-5.881887,-4.5151443,-11.5019045,-15.9546385,-8.34967,-14.589856,-14.943532,-10.767685,-4.737602,-6.934936,-10.813788,-20.292036,-9.166066,-11.325584,-2.3243258,-8.906773,-2.523691,-3.9854875,-9.090565,-14.563613,-11.800275,-9.328203,-5.197977,4021,4021,3991,3998,3991,4021,4016,4030,4021,3989,3953,4071
Niraparib,Eloxatin (TN),MSTO.211H,lung,2515.5,-12.464693,-14.33601,-16.297367,-8.567461,-10.082384,-10.176423,-2.9041643,-11.907597,-4.5873394,-10.84599,-5.9022765,-2.3340526,-5.807181,-4.3364177,-4.0044165,-6.51369,-9.882291,-1.7073444,-2.320883,-7.5780067,-0.006393159,-9.889449,-1.3204671,-9.170695,-14.8490505,3774,3729,3789,3766,3789,3729,3724,3840,3774,3810,3742,3629
MK-5108,Eloxatin (TN),MSTO.211H,lung,271.5,-2.9470108,7.5163274,4.264539,1.6254488,5.466116,0.84591544,3.1819668,0.90821624,3.711166,2.0030046,0.61568654,-1.0088193,1.5005721,-2.333158,3.4095206,-1.3257796,-1.9981811,4.523382,4.014331,1.5253283,-5.367603,-3.61131,-0.3056665,-0.8727401,-0.97257787,1812,1855,1819,1848,1819,1855,1861,1817,1812,1798,1764,2156
Deforolimus,topotecan,MSTO.211H,lung,265.5,10.984234,11.97539,10.413073,13.276985,8.698398,5.7217107,9.585051,8.960527,9.593759,8.851326,9.443983,9.55272,11.214011,14.667402,11.834475,3.8988988,8.24786,9.319561,9.096083,9.908188,12.790725,11.170053,7.8011518,16.589413,17.876583,151,193,143,156,143,193,186,184,151,143,270,161
paclitaxel,Veliparib,MSTO.211H,lung,4649.5,-15.708929,1.877966,-2.213713,-8.849451,-8.639748,-6.98325,-10.073424,-16.684301,-7.677438,-12.669206,-21.403137,-3.5826674,-9.072545,-9.560631,-25.280535,-25.67127,-1.4031111,-8.256611,-21.16579,-15.382181,-22.710085,-9.70496,-13.329555,-9.197739,-4.7546277,4141,4329,4260,4312,4260,4329,4327,4140,4141,4257,4112,4579
paclitaxel,geldanamycin,MSTO.211H,lung,1587.5,-3.6649714,-0.72024757,-1.6926453,-1.0761764,1.8967938,-2.763973,-1.3198661,-4.62459,0.22100945,0.5015911,6.927194,-2.74253,4.7166142,-0.47839165,0.08729829,-0.6969276,-4.5018783000000004,4.4987435,-3.7901492,2.0189621,5.9575124,2.5718825,0.73896855,6.0299387,1.3095601,2022,2118,1986,2071,1986,2118,2125,2169,2022,2015,1869,2013
paclitaxel,MK-5108,MSTO.211H,lung,291.5,6.7996597,8.570771,9.878661,11.341221000000001,14.670016,10.554702,9.266544,8.294871,13.997231,7.678731,-2.8768032,13.081495,4.7773314,5.954171,11.686861,2.66344,17.213594,12.652614,5.09345,7.0731997,10.632554,10.463266,9.363273,4.633733,8.862322,330,633,245,417,245,633,618,220,330,241,445,468
391210-10-9,Dasatinib,MSTO.211H,lung,35.5,14.342417,8.237441,7.697968,13.978367,9.703581,11.344798,10.436873,15.348346,13.666613,10.449202,12.30646,9.848256,10.133008,9.983669,12.328225,10.080005,6.469053,15.545236,9.183664,16.871838,5.825482,4.9115796,13.17353,16.571674,14.028232,125,159,112,133,112,159,154,143,125,112,57,173
Sorafenib,891494-63-6,MSTO.211H,lung,1111.5,7.3079357,-3.070487,-9.363135,-10.972115,-5.9314737,2.5043736,6.0019736,9.989392,-4.8259645,4.827622,2.7397401,-0.9493039,-1.4963784,-4.9230647,-7.582195,-6.2264543,1.2827151,6.324488,-4.146318,-5.0510993,0.99986506,2.4778848,9.20871,1.1170887,-3.716623,2284,2715,2321,2580,2321,2715,2715,2408,2284,2321,1980,3081
Sunitinib,Veliparib,MSTO.211H,lung,4887.5,-18.275795,-12.682939,-23.344131,-18.325802,-14.661523,-15.935367,-16.05077,-17.263166,-21.780203,-28.012093,-16.149986,-7.732031,-21.545328,-23.264833,-14.829005,-33.659405,-38.314697,-26.251976,-17.997639,-20.802073,-20.521843,-19.699753,-20.696577,-9.982068,-19.67125,4796,4757,4789,4772,4789,4757,4757,4757,4796,4785,4866,4688
Sunitinib,Bortezomib,MSTO.211H,lung,1423.5,-2.9736588,-0.63993144,-4.774915,-0.14693424,2.590572,-0.93511707,2.177744,-6.358478,-7.1749377,-1.2856138,-0.50140077,-7.7857423,-3.5659647,2.2178435,-1.3865867,-4.884875,-4.9005246,-1.9128648,-6.5214696,-4.136139,-0.8215076,3.8285463,2.154065,-5.9217815,-6.982981,2830,2847,2837,2868,2837,2847,2853,2698,2830,2835,2941,2700
Sunitinib,Erlotinib,MSTO.211H,lung,3607.5,1.5777565,3.571859,8.662425,-1.4106357,4.8347225,0.5419673,4.86068,1.2949244,8.555341,2.1007435,3.1287572,1.2765747,5.8997254,8.747805,10.231812,2.1071775,3.4719045,4.348806,4.1016135,1.7310423,6.751437,3.1139145,6.8873596,1.3208103,0.3413179,1029,1074,1008,1034,1008,1074,1081,1112,1029,995,1079,1060
Sunitinib,Lapatinib,MSTO.211H,lung,2341.5,-10.0402355,-1.0738822,0.42569318,-16.357235,-3.9263215,-0.8105301,-9.247528,1.210445,-0.28593385,-1.5496112,3.9858809,-11.173525,1.0762297,5.6829762,1.8717217,-0.09003794,-2.878516,-0.31788027,-6.345632,-2.0329483,-12.866811,-7.7775335,-1.3451204,-7.7306814,-15.466029,2981,3480,3154,3262,3154,3480,3457,2589,2981,3152,2801,3679
temozolomide,Veliparib,MSTO.211H,lung,11.5,-1.3898734,-0.37534362,-0.6561889,-7.9750214,-14.9879465,-1.8512563,-1.3579055,-14.7648115,-11.96518,-7.0369744,-3.6017027,-5.829974,-13.83742,-6.741783,-8.806281,-8.143491,1.3355696,-3.5626822,-7.558085,-6.4523215,0.79611325,-10.781817,-4.2653394,-12.294425,-14.708466,3598,3747,3690,3720,3690,3747,3750,3736,3598,3691,3516,3711
temozolomide,MK-2206,MSTO.211H,lung,763.5,-1.7808622,7.160674,-1.5618464,8.251829,-0.5738176,-4.566214,1.0191634,0.28228304,0.3883153,0.7156832,0.88186216,-0.47876602,0.14573853,-3.0173368,0.11701876,2.518848,1.3444695,2.4936895,-1.7999723,4.4368534,3.9112535,11.258821,-0.47133395,-1.5025424,4.4828997,1759,1892,1675,1770,1675,1892,1886,1991,1759,1687,1701,2012
temozolomide,Niraparib,MSTO.211H,lung,31.5,-14.249721,-2.9425938,-15.589714,-12.027658,-13.443091,-3.9478905,-16.304235,-23.22513,-5.5991535,-7.7073703,-7.3471518,-13.467347,-10.19069,-10.269338,-6.020091,-2.8783882,-4.847671,-6.83896,-11.359929,-0.95945597,-6.731324,-8.146488,-7.5825686,-12.861486,-4.031106,4004,3997,3985,3989,3985,3997,3998,3870,4004,3997,3954,4277
temozolomide,891494-63-6,MSTO.211H,lung,4391.5,-3.7984037,-3.3482637,-4.569864,-7.7377825,-10.894331,-12.457845,-11.025196,-4.056155,-12.979091,-10.0423975,-5.518716,-7.912082,-10.296479,-15.369429,-13.565341,-2.6361585,3.0259752,0.9658981,-10.628413,-3.8471165,-6.25099,-4.4574957,-8.178612,-11.911785,-2.2106748,3719,3799,3757,3768,3757,3799,3795,3829,3719,3760,3587,3647
temozolomide,Eloxatin (TN),MSTO.211H,lung,2383.5,-19.896149,-15.148248,-8.661214,-9.495519,-7.8682666,-6.5707717,-4.277167,-2.0574658,-1.0857956,-6.0687037,-5.163225,-11.52692,-3.4812388,-7.7233186,-5.328686,-2.874232,-4.400752,-3.6861532,-3.5441241,-0.8953389,-12.884418,-8.325712,-1.2378026,-4.771455,-14.36934,3686,3745,3722,3724,3722,3745,3728,3506,3686,3722,3659,3960
temozolomide,391210-10-9,MSTO.211H,lung,1063.5,1.4132549,-2.477295,-2.1371233,5.8996716,2.3704271,7.674977,-1.6203527,-6.845266,4.661879,0.5402175,3.5029526,-0.048786253,1.0479404,0.64781654,3.7492445,2.6556666,2.343687,-1.3040625,4.4142246,-7.7738605,2.6685936,6.468027,0.67440057,-15.204402,3.0599332,1805,2759,1892,2236,1892,2759,2734,1653,1805,1893,1602,2727
temozolomide,7-Ethyl-10-hydroxycamptothecin,MSTO.211H,lung,2615.5,-3.3358426,-0.110434756,-3.398087,-2.2986836,-3.5584261,-5.9607196,-7.8029785,-7.3217254,-10.777392,-13.538982,-8.475278,-2.0283313,-10.718599,-9.12114,-14.738743,-1.1877193,-0.75832105,-9.511141,-2.6461794,-3.41584,0.23879418,-4.256313,-5.14785,-0.3029707,-4.6268477,3424,3522,3466,3475,3466,3522,3499,3179,3424,3466,3332,3545
vinblastine,Vorinostat,MSTO.211H,lung,23.5,6.588694,14.956480000000001,8.5668,11.420017,16.812622,10.504231,9.885865,5.879238,8.1256075,5.3430095,4.8700595,4.727897,8.122116,10.719169,7.2706156,12.67491,8.068283,9.220814,7.0126996,10.275507,6.3648925,6.2898617,8.492328,1.9552084,8.451262,276,314,273,277,273,314,295,313,276,270,295,313
vinorelbine,Veliparib,MSTO.211H,lung,5055.5,-39.489887,-13.826934,-30.343824,-33.886364,-27.262928,-36.09475,-19.552221,-34.488102,-16.71666,-25.735826,-32.48072,-19.408463,-29.788399,-40.479652,-31.525898,-33.35561,-12.26763,-33.28881,-28.037352,-43.788036,-32.195877,-30.575401,-33.148643,-18.137802,-13.178536,5151,5168,5165,5174,5165,5168,5170,5263,5151,5165,5017,5395
vinorelbine,Dasatinib,MSTO.211H,lung,193.5,2.1221783,5.981784,-1.144259,-3.3828945,4.2965293,2.6744113,0.049174324,3.3627625,6.908314,5.2764635,-2.0293927,1.840138,5.5562224,-2.2082467,-3.3950953,8.278562,3.531893,-2.2111115,5.762074,7.277431,7.879983,8.243583,1.7623454,-4.9796014,0.76310474,1424,1638,1371,1541,1371,1638,1630,1317,1424,1372,1332,2108
vinorelbine,MK-5108,MSTO.211H,lung,2639.5,-4.740015,1.9454176,-5.399624,2.7197747,10.507708,0.73055255,5.84309,-3.2315254,6.435817,-13.374517,-10.697644,-2.016751,1.7479234,4.8878245,-1.4867771,-0.20512588,12.877076,2.5464852,-1.1972641,4.3337693,7.5676394,-0.7875819,-4.210076,-0.2859666,-0.9585896,1964,2762,1928,2368,1928,2762,2737,2268,1964,1935,1759,3091
Vorinostat,Erlotinib,MSTO.211H,lung,15.5,13.200694,15.191061,12.969147,12.173214,13.773628,13.248849,12.541853,16.889948,16.598257,17.533981,8.1152115,13.141028,13.198586,10.690564,13.373414,10.942273,12.262208,15.543728,14.565972,16.193567,18.437403,18.60423,14.428706,11.7220335,15.586793,22,39,35,22,35,39,41,33,22,35,58,36
Vorinostat,Lapatinib,MSTO.211H,lung,149.5,3.7874660000000002,2.7244356,1.4380046,2.7451134,1.2247176,-9.993097,5.1454806,-3.2818286,-3.0025756,-4.219656,3.6564279,-8.386245,3.2085474,1.9405247,-7.447323,-2.7225592,-0.9183792,-2.0801566,-8.375437,-13.026447,2.7088401,4.2060823,6.1484194,-16.912827,-11.707199,2523,3419,2769,3065,2769,3419,3409,2500,2523,2753,2197,3831
Vorinostat,7-Ethyl-10-hydroxycamptothecin,MSTO.211H,lung,19.5,10.698057,15.468057,14.145572,16.730465,16.198952,13.349245,9.815954,12.117101,12.545385,14.109155,10.867149,13.970739,13.482275,17.082697,16.576025,13.402792,12.401321,11.018769,12.249052,16.144829,14.185476,16.122574,11.151448,11.051572,10.271729,39,40,50,40,50,40,39,51,39,50,59,33
Vorinostat,temozolomide,MSTO.211H,lung,2547.5,-9.562217,-3.5259085,-9.768582,-5.097371,-5.604606,-9.283505,-1.0584793,-4.510699,1.4340982,-10.722642,-11.939944,0.95228267,-3.5497587,-6.8940563,0.56245536,-18.745684,-11.796765,-5.1567817,-8.744405,-0.9338151,-2.3196633,-1.4530047,-3.8392494,-5.533947,-10.583299,3487,3695,3563,3596,3563,3695,3696,3446,3487,3563,3361,3991
Veliparib,Dinaciclib,MSTO.211H,lung,4783.5,-18.411516,-22.782549,-38.671135,-18.76696,-17.622065,-22.23145,-21.560873,-10.010074,-19.79157,-25.989237,-24.530474,-14.637341,-13.943161,-27.480389,-26.897228,-32.469353,-17.436476,-17.034868,-16.623743,-17.31658,-31.032034,-16.127829,-21.657072,-17.594263,-33.190693,4902,4880,4885,4877,4885,4880,4880,4758,4902,4883,5018,4692
Bortezomib,Veliparib,MSTO.211H,lung,5681.5,-22.153027,-22.661036,-24.945848,-17.605202,-6.300293,-18.725386,-19.607727,-29.134863,-13.018293,-16.831467,-20.861486,-19.377676,-15.863973,-19.219992,-24.556536,-25.616823,-9.702594,-18.369017,-24.246092,-17.905436,-21.18869,-18.47908,-12.920928,-20.686054,-4.6158004,4725,4656,4723,4684,4723,4656,4657,4769,4725,4721,4806,4852
cyclophosphamide,Lapatinib,MSTO.211H,lung,5293.5,-66.19313,-62.0417,-68.406845,-59.013115,-50.78055,-53.960297,-52.834003,-62.02903,-69.77332,-68.24849,-50.949524,-53.39617,-59.209435,-63.47766,-59.196648,-37.813805,-46.3904,-49.276485,-57.042187,-49.118496,-59.188656,-46.53714,-53.080055,-59.820698,-50.99982,5673,5669,5672,5671,5672,5669,5670,5673,5673,5671,5383,5680
cyclophosphamide,Niraparib,MSTO.211H,lung,5205.5,-56.09567,-39.5828,-50.924137,-52.50077,-42.762405,-26.990519,-48.88187,-18.826561,-32.119736,-46.530796,-43.734367,-45.530052,-25.012802,-42.500114,-49.859257,-56.597363,-47.761623,-52.29692,-48.767185,-54.888435,-51.429474,-39.35392,-43.600475,-42.508392,-56.36254,5549,5543,5549,5551,5549,5543,5542,5571,5549,5551,5384,5624
cyclophosphamide,MK-5108,MSTO.211H,lung,4497.5,-25.943777,-29.011307,-19.774336,-23.385113,-19.525541,-39.912956,-45.74714,-25.648914,-16.292051,-35.51202,-52.468826,-23.885277,-17.993378,-68.965836,-46.431225,-41.648685,-24.799156,-22.746998,-27.413942,-38.974888,-52.22064,-28.218386,-47.08494,-61.682358,-19.880883999999998,5269,5440,5334,5371,5334,5440,5443,5177,5269,5338,5191,5007
cyclophosphamide,Sunitinib,MSTO.211H,lung,5283.5,-57.710243,-50.108753,-59.555416,-52.26773,-55.87956,-38.963806,-61.27406,-60.810825,-74.61156,-63.13963,-54.48482,-40.349407,-52.321045,-63.885372,-67.148056,-64.358315,-61.63232,-58.86141,-66.99043,-59.087624,-57.653786,-54.0633,-51.1647,-44.859272,-61.19857,5678,5675,5680,5680,5680,5675,5675,5677,5678,5680,5385,5640
doxorubicin,Veliparib,MSTO.211H,lung,5341.5,-19.45007,-23.174803,-22.039217,-24.917904,-23.01912,-28.853443,-18.418398,-29.72825,-13.93977,-23.292124,-23.29325,-16.530285,-18.398684,-21.12369,-15.41792,-32.450977,-14.705872,-30.742676,-20.9217,-23.187757,-33.844223,-19.225159,-10.955171,-17.079226,-23.246838,4919,4837,4894,4859,4894,4837,4840,4852,4919,4889,4949,4729
